service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3574,0,0,0,0,0,1,0,2017/10/30,2017/12/02
3490,0,0,0,0,0,0,1,2017/09/17,2017/10/08
2895,0,0,0,0,0,1,0,2017/10/28,2017/11/04
3492,0,0,0,0,0,0,1,2017/09/17,2017/10/08
3570,1,1,1,1,0,0,0,2017/10/23,2017/10/26
3571,0,0,0,0,1,0,0,2017/10/23,2017/12/01
818,0,0,0,0,1,0,0,2017/09/22,2017/09/29
1869,0,0,0,0,1,0,0,2017/10/06,2017/12/01
3495,1,1,1,1,0,0,0,2017/10/23,2017/11/02
17495,0,0,0,0,0,1,1,2017/09/18,2017/09/24
3497,0,0,0,0,0,1,0,2017/11/06,2017/12/02
3506,1,1,1,1,0,0,0,2017/09/04,2017/10/12
3508,0,0,0,0,1,0,0,2017/09/08,2017/09/24
8739,1,1,1,1,1,1,0,2017/09/04,2017/12/02
3522,1,1,0,1,0,1,1,2017/09/03,2017/10/29
357,1,1,1,1,1,1,1,2017/09/03,2017/12/02
3513,1,1,1,1,1,1,1,2017/09/04,2017/12/02
3519,0,0,0,0,1,0,1,2017/10/31,2017/12/01
3516,0,0,1,0,1,0,0,2017/09/06,2017/10/29
8738,1,1,1,1,1,0,1,2017/09/03,2017/12/01
3534,0,1,0,1,0,0,0,2017/09/05,2017/11/05
3532,1,0,1,0,1,1,1,2017/09/04,2017/10/29
699,1,1,1,1,1,1,1,2017/09/04,2017/10/29
3539,0,0,0,0,0,1,0,2017/11/13,2017/12/02
3540,1,1,1,1,1,1,0,2017/09/04,2017/10/29
3543,0,0,0,0,0,0,1,2017/09/10,2017/10/29
3526,0,1,1,1,1,1,1,2017/10/31,2017/12/02
3529,1,0,0,0,0,0,0,2017/10/30,2017/11/27
3558,1,1,1,1,0,0,1,2017/10/16,2017/11/30
3547,1,1,1,1,1,1,0,2017/11/07,2017/12/02
3565,0,0,0,0,1,0,1,2017/09/03,2017/10/15
3554,0,0,0,0,0,1,1,2017/09/03,2017/10/15
3557,1,1,1,1,0,0,1,2017/09/03,2017/10/15
3545,1,1,1,1,1,1,0,2017/10/16,2017/11/06
3566,0,0,0,0,1,0,0,2017/10/20,2017/12/01
3560,0,0,0,0,1,0,0,2017/09/08,2017/10/13
3546,1,1,1,1,1,1,0,2017/09/04,2017/10/14
3551,1,1,1,1,1,0,0,2017/09/11,2017/09/24
3563,0,0,1,0,0,0,1,2017/10/16,2017/10/30
3564,1,1,1,1,1,1,1,2017/10/17,2017/12/02
17496,1,1,1,1,1,1,1,2017/09/03,2017/10/15
3550,0,0,1,1,0,0,0,2017/10/18,2017/10/19
3552,1,1,1,1,1,1,1,2017/10/16,2017/11/05
17497,0,0,0,0,0,1,1,2017/09/03,2017/10/15
17498,0,0,0,0,0,0,1,2017/09/25,2017/10/01
3559,1,1,1,1,1,1,0,2017/09/04,2017/12/02
214,1,1,1,1,1,1,0,2017/09/04,2017/12/02
17501,0,0,0,0,0,0,1,2017/09/03,2017/11/26
3562,0,0,0,0,0,0,1,2017/09/03,2017/11/26
17503,1,1,1,1,1,1,1,2017/09/03,2017/12/02
3548,1,0,0,0,1,0,0,2017/10/20,2017/10/27
17504,0,0,0,0,0,0,1,2017/09/03,2017/11/26
17505,0,0,1,1,0,0,0,2017/10/18,2017/10/19
17506,0,0,0,0,0,0,1,2017/09/25,2017/10/01
3556,0,0,0,0,1,0,0,2017/11/10,2017/11/24
17508,0,0,0,0,0,1,1,2017/09/03,2017/12/02
17509,1,1,1,1,1,0,0,2017/09/04,2017/12/01
2174,0,0,0,0,0,0,1,2017/09/03,2017/11/26
17511,0,0,0,0,0,0,1,2017/10/02,2017/10/15
3581,0,0,0,0,0,0,1,2017/10/22,2017/11/26
3578,0,0,0,0,0,1,0,2017/10/21,2017/11/25
886,0,0,0,0,0,1,0,2017/09/09,2017/10/14
3580,1,0,0,0,1,0,0,2017/09/04,2017/10/13
3579,1,0,0,0,1,0,0,2017/10/16,2017/12/01
3577,1,0,0,0,1,1,1,2017/09/18,2017/12/02
3576,1,0,0,0,1,1,1,2017/09/03,2017/09/17
3589,0,0,0,0,0,1,0,2017/11/04,2017/11/18
2487,0,0,0,0,0,1,0,2017/11/20,2017/12/02
3590,0,0,0,0,0,0,1,2017/09/03,2017/10/15
3586,0,0,0,0,0,0,1,2017/11/12,2017/11/26
3587,0,0,0,0,0,1,0,2017/11/04,2017/11/25
3585,0,0,0,0,0,0,1,2017/09/03,2017/11/05
17512,0,0,0,0,1,1,1,2017/09/03,2017/12/02
3602,1,1,1,1,0,0,0,2017/09/04,2017/11/30
3599,1,1,1,1,1,1,0,2017/09/04,2017/12/02
513,0,0,0,0,0,1,0,2017/11/04,2017/12/02
3591,0,0,0,0,0,1,0,2017/09/09,2017/10/28
3592,0,0,0,0,0,0,1,2017/09/03,2017/11/26
3977,0,0,0,0,1,0,1,2017/09/03,2017/12/01
732,1,1,1,1,1,0,0,2017/09/04,2017/12/01
17513,0,0,0,0,0,1,0,2017/10/14,2017/10/21
17514,1,1,1,1,1,1,0,2017/09/04,2017/12/02
204,0,0,0,0,0,1,1,2017/09/03,2017/12/02
206,1,1,1,1,1,0,0,2017/09/04,2017/12/01
3595,0,0,0,0,0,1,0,2017/09/30,2017/11/11
3598,0,0,0,0,1,0,0,2017/09/29,2017/11/17
3603,1,1,1,1,1,1,1,2017/09/04,2017/12/02
3609,1,1,1,1,1,1,1,2017/10/16,2017/12/02
1544,1,1,1,1,1,1,1,2017/09/03,2017/09/24
17515,1,1,1,1,1,1,1,2017/09/03,2017/10/15
17516,1,1,1,1,1,1,1,2017/09/25,2017/10/15
3606,1,1,1,1,1,1,1,2017/09/03,2017/10/15
3638,1,1,1,1,1,1,1,2017/10/16,2017/12/02
3635,0,0,0,0,1,0,1,2017/10/20,2017/12/01
3632,0,0,0,0,1,0,1,2017/09/03,2017/10/15
3637,1,1,1,0,0,0,0,2017/11/13,2017/11/15
17519,1,1,1,1,0,0,0,2017/09/04,2017/10/12
17521,1,1,1,1,0,0,0,2017/10/16,2017/11/30
3626,0,0,0,0,1,1,1,2017/09/03,2017/10/15
3624,1,1,1,1,1,1,1,2017/09/30,2017/10/15
17524,1,1,1,1,1,1,1,2017/09/03,2017/10/15
17525,0,0,0,0,1,1,1,2017/10/20,2017/12/02
17527,1,1,1,1,1,1,1,2017/09/25,2017/10/27
3649,1,1,1,1,1,1,1,2017/10/30,2017/12/02
3026,0,0,0,0,0,1,1,2017/09/30,2017/10/01
3124,1,1,1,1,1,1,1,2017/09/03,2017/09/29
3647,0,0,0,0,1,1,0,2017/12/01,2017/12/02
3645,1,1,1,1,1,1,1,2017/10/02,2017/11/30
3653,1,1,1,1,1,1,1,2017/09/03,2017/12/02
3659,1,1,1,1,1,1,1,2017/10/16,2017/12/02
3664,0,0,0,0,1,0,0,2017/10/20,2017/12/01
3665,0,0,0,0,0,0,1,2017/10/22,2017/11/26
17529,1,1,1,1,1,1,1,2017/09/03,2017/12/02
17530,0,1,1,1,1,0,0,2017/10/10,2017/10/20
3677,0,1,1,1,1,0,0,2017/10/17,2017/11/30
3672,1,0,0,0,0,1,1,2017/09/03,2017/10/15
3668,0,1,1,1,1,0,0,2017/09/05,2017/10/13
3666,1,0,0,0,0,1,1,2017/10/16,2017/12/02
4322,0,0,0,0,1,0,1,2017/09/03,2017/12/01
4321,0,0,0,0,1,0,1,2017/09/03,2017/12/01
353,1,1,1,1,0,0,0,2017/09/11,2017/09/14
4338,1,1,1,1,0,0,0,2017/09/08,2017/09/14
4337,1,1,1,0,0,0,0,2017/10/23,2017/10/25
3764,0,1,1,1,0,0,0,2017/09/19,2017/09/21
4334,1,1,1,1,1,0,0,2017/10/16,2017/10/20
1641,0,0,0,0,0,1,1,2017/10/21,2017/10/22
734,1,1,0,0,0,0,0,2017/09/04,2017/09/05
4332,0,0,0,0,0,1,0,2017/11/04,2017/11/30
766,0,0,0,0,0,0,1,2017/09/10,2017/09/17
4335,0,0,0,0,1,1,0,2017/12/01,2017/12/02
4328,1,1,1,1,1,0,0,2017/11/13,2017/11/17
4343,0,0,0,0,1,1,0,2017/12/01,2017/12/02
4348,0,0,0,0,0,0,1,2017/11/11,2017/11/19
4341,1,1,1,1,1,1,0,2017/11/06,2017/11/23
4340,1,1,1,0,0,0,0,2017/11/24,2017/11/29
452,1,1,0,0,0,0,0,2017/10/30,2017/10/31
4339,0,0,0,0,1,1,0,2017/10/20,2017/10/21
445,1,1,1,1,1,0,0,2017/11/06,2017/11/10
4330,0,0,0,0,0,1,1,2017/11/11,2017/11/29
4325,1,1,1,1,1,0,0,2017/09/25,2017/10/08
3910,0,0,1,1,1,0,0,2017/11/01,2017/11/03
17531,0,0,0,1,1,1,0,2017/10/21,2017/11/05
17533,0,0,0,0,0,0,1,2017/10/22,2017/11/11
17534,1,1,1,1,1,1,0,2017/11/27,2017/12/02
1596,0,0,0,1,1,0,0,2017/09/28,2017/09/29
3772,1,1,1,0,0,0,0,2017/09/25,2017/09/27
4331,1,1,1,1,1,1,0,2017/10/02,2017/10/13
1585,1,1,1,1,0,0,0,2017/09/04,2017/11/30
4378,1,1,1,1,0,0,0,2017/09/11,2017/11/30
4355,1,1,1,1,1,0,1,2017/09/03,2017/12/01
4356,0,0,0,0,0,1,0,2017/09/09,2017/12/02
4360,0,0,0,0,1,1,0,2017/09/08,2017/12/02
4377,0,0,0,0,0,1,1,2017/09/03,2017/12/02
40,0,0,0,0,0,0,1,2017/09/03,2017/11/26
4366,1,1,1,1,0,0,0,2017/09/04,2017/10/23
4367,0,0,0,0,1,0,0,2017/09/08,2017/10/20
4352,1,1,1,1,1,0,0,2017/09/04,2017/10/23
4351,1,1,1,1,1,0,0,2017/10/24,2017/12/01
4361,0,0,0,0,0,1,1,2017/11/18,2017/11/19
4374,1,1,1,1,0,0,0,2017/11/01,2017/11/16
4371,1,1,1,1,0,0,0,2017/10/23,2017/10/31
4349,1,1,1,1,1,0,0,2017/10/24,2017/12/01
4369,0,0,0,0,0,0,1,2017/10/29,2017/11/26
1453,0,0,0,0,0,0,1,2017/09/03,2017/10/22
4363,0,0,0,0,0,1,1,2017/10/28,2017/11/12
4365,1,1,1,1,0,0,0,2017/10/24,2017/11/30
4373,1,1,1,1,0,0,0,2017/09/04,2017/10/19
4350,1,1,1,1,1,0,0,2017/09/04,2017/10/23
4370,0,0,0,0,0,1,0,2017/10/28,2017/11/12
3139,0,0,0,0,1,0,0,2017/10/27,2017/12/01
4364,0,0,0,0,0,1,1,2017/09/03,2017/10/22
3904,0,0,0,0,0,1,0,2017/10/28,2017/11/11
4357,0,0,0,0,0,1,0,2017/09/16,2017/10/22
4375,0,0,0,0,1,1,0,2017/09/08,2017/10/21
4358,1,1,1,1,1,0,0,2017/09/04,2017/10/23
4387,1,1,1,1,1,1,1,2017/09/03,2017/12/02
2229,1,1,1,1,1,0,0,2017/09/04,2017/12/01
4400,1,1,1,1,0,0,0,2017/09/04,2017/09/07
4384,1,1,1,1,1,1,0,2017/09/04,2017/12/02
4402,1,1,1,1,0,1,1,2017/09/03,2017/12/02
4395,0,0,0,0,0,0,1,2017/09/03,2017/11/26
1775,1,1,1,1,1,1,1,2017/09/03,2017/12/02
4406,0,0,0,0,0,1,1,2017/09/03,2017/11/26
4407,1,1,1,1,1,0,0,2017/09/04,2017/10/20
4411,1,1,1,1,0,0,0,2017/11/20,2017/11/30
4410,1,1,1,1,0,0,0,2017/11/02,2017/11/17
4394,1,1,1,1,1,1,1,2017/09/03,2017/12/02
4392,0,0,0,0,0,0,1,2017/09/03,2017/11/26
4403,0,0,0,0,0,0,1,2017/09/03,2017/11/26
4398,0,0,0,0,0,0,1,2017/10/23,2017/11/19
4399,1,1,1,1,0,0,0,2017/11/01,2017/11/17
4382,0,1,1,1,1,0,0,2017/09/05,2017/12/01
4381,1,0,0,0,0,0,0,2017/09/04,2017/11/27
4389,0,0,0,0,0,1,0,2017/09/09,2017/12/02
4390,1,1,1,1,1,1,1,2017/09/03,2017/12/02
11264,1,1,1,1,1,0,0,2017/09/25,2017/10/13
11265,0,0,1,0,1,0,0,2017/09/27,2017/10/13
8687,1,1,1,1,1,0,0,2017/09/04,2017/10/31
8683,1,1,1,1,1,1,0,2017/09/04,2017/09/11
5980,0,0,0,0,0,0,1,2017/09/03,2017/09/10
8690,0,0,0,0,0,1,1,2017/09/03,2017/09/10
1312,1,1,1,1,1,1,1,2017/09/12,2017/12/02
8679,1,1,1,1,1,0,0,2017/09/12,2017/12/01
674,0,0,0,0,0,1,0,2017/09/16,2017/12/02
8682,0,0,0,0,0,1,0,2017/09/16,2017/12/02
8686,1,1,1,1,1,0,0,2017/09/04,2017/09/11
8680,1,1,1,1,1,0,1,2017/09/12,2017/12/01
8681,1,1,1,1,1,0,1,2017/09/03,2017/09/11
1606,1,1,1,1,1,1,1,2017/09/03,2017/09/11
8692,1,1,1,1,1,1,1,2017/09/16,2017/10/31
8693,1,1,1,1,1,0,0,2017/09/18,2017/10/31
2391,0,0,0,0,0,0,1,2017/09/03,2017/09/10
8691,1,1,1,1,1,0,0,2017/09/18,2017/10/31
8695,1,1,1,1,1,1,1,2017/09/03,2017/10/29
8694,1,1,1,1,1,0,0,2017/10/09,2017/11/03
8696,1,1,1,1,1,1,1,2017/09/03,2017/12/02
8697,1,1,1,1,1,1,0,2017/09/04,2017/10/15
8698,0,0,0,0,0,1,0,2017/10/21,2017/12/02
8700,0,0,0,0,0,1,1,2017/10/15,2017/12/02
208,0,0,0,0,0,0,1,2017/09/10,2017/11/26
8699,1,1,1,1,1,1,1,2017/09/04,2017/10/14
8703,1,1,1,1,1,0,0,2017/09/04,2017/10/01
8720,0,0,0,0,0,1,1,2017/09/18,2017/10/01
8719,0,0,0,0,0,1,1,2017/10/07,2017/11/19
8712,1,1,1,1,1,0,1,2017/09/03,2017/10/01
8708,1,1,1,1,1,0,0,2017/09/04,2017/10/01
8715,0,0,0,0,0,1,1,2017/09/18,2017/10/01
17535,1,1,1,1,1,1,1,2017/10/02,2017/12/01
8728,0,0,0,0,1,0,0,2017/10/06,2017/12/01
8733,1,1,1,1,0,0,0,2017/11/06,2017/11/09
8730,1,1,1,1,0,0,0,2017/10/09,2017/11/02
17536,1,1,1,1,1,0,0,2017/10/02,2017/12/01
8722,1,1,1,1,1,0,0,2017/10/02,2017/12/01
8723,0,0,0,0,0,0,1,2017/10/23,2017/11/19
17537,0,0,0,0,0,1,0,2017/10/07,2017/11/18
17538,1,1,1,1,1,0,0,2017/10/02,2017/12/01
8704,1,1,1,1,1,0,0,2017/10/02,2017/12/01
8724,0,0,0,0,0,0,1,2017/10/08,2017/11/26
4183,0,0,0,0,0,0,1,2017/09/24,2017/10/01
8713,1,1,1,1,1,1,0,2017/10/02,2017/12/01
8716,1,1,1,1,1,0,1,2017/10/02,2017/12/01
8714,1,1,1,1,1,0,0,2017/09/04,2017/09/30
8721,1,1,1,1,1,1,1,2017/10/03,2017/12/01
8718,1,1,1,1,1,0,0,2017/09/04,2017/10/01
8736,1,1,1,1,1,0,0,2017/10/23,2017/10/27
8789,0,0,0,0,0,1,1,2017/09/03,2017/10/15
3705,1,1,1,1,0,0,0,2017/09/25,2017/09/28
8768,1,1,1,1,1,1,1,2017/09/03,2017/10/15
8769,1,1,1,1,1,1,0,2017/10/02,2017/10/14
8770,1,1,1,1,1,1,0,2017/10/16,2017/12/02
8741,1,1,1,1,1,0,0,2017/09/04,2017/10/13
8763,1,1,1,1,1,1,1,2017/10/16,2017/12/02
8791,1,1,1,1,0,0,0,2017/11/02,2017/11/30
8755,1,1,1,1,1,1,1,2017/09/03,2017/10/15
17540,1,1,1,1,0,0,0,2017/09/18,2017/09/28
17541,1,1,1,1,1,1,1,2017/10/16,2017/11/05
8792,1,1,1,1,0,0,0,2017/10/16,2017/10/31
4630,0,0,0,0,0,1,0,2017/10/21,2017/11/04
8782,1,1,1,1,1,1,1,2017/09/03,2017/10/15
8748,0,0,0,0,1,1,0,2017/11/20,2017/12/02
8746,1,1,1,1,0,0,0,2017/11/20,2017/11/28
8747,1,1,1,1,1,1,0,2017/09/04,2017/10/14
8764,1,1,1,1,1,1,1,2017/09/03,2017/10/15
7919,1,1,1,1,1,0,1,2017/09/03,2017/10/15
4887,1,1,1,1,1,0,1,2017/10/16,2017/12/01
3561,0,0,0,0,1,0,0,2017/09/08,2017/10/13
8745,1,1,0,0,0,0,0,2017/10/02,2017/10/13
885,0,0,0,0,0,1,0,2017/10/21,2017/12/02
8756,0,0,0,0,0,1,0,2017/10/02,2017/10/14
4894,1,1,1,1,1,0,1,2017/09/03,2017/09/10
8758,1,1,1,1,1,0,0,2017/10/16,2017/12/01
8743,1,1,1,1,1,0,1,2017/10/16,2017/11/05
8744,1,1,1,1,1,0,1,2017/09/18,2017/10/01
17544,0,0,0,0,0,1,0,2017/10/02,2017/10/14
4916,1,1,1,1,1,0,0,2017/09/04,2017/09/08
8757,1,1,1,1,1,0,0,2017/09/18,2017/10/13
17545,0,0,0,0,0,1,0,2017/10/21,2017/10/28
8776,1,1,1,1,1,1,1,2017/09/03,2017/09/17
8777,1,1,1,1,1,1,1,2017/09/18,2017/10/15
8751,0,0,0,0,0,1,1,2017/09/03,2017/09/16
8752,0,0,0,0,0,1,1,2017/09/23,2017/10/15
17546,0,0,0,0,0,1,1,2017/09/03,2017/09/17
524,0,0,0,0,1,0,0,2017/09/08,2017/12/01
8784,1,1,1,1,1,0,0,2017/09/18,2017/10/13
6433,0,0,0,0,0,0,1,2017/11/05,2017/11/12
8797,0,0,0,0,0,0,1,2017/09/24,2017/10/08
17547,0,0,0,0,0,0,1,2017/11/19,2017/11/26
8783,0,0,0,0,1,0,1,2017/09/03,2017/12/01
8773,1,1,1,1,1,1,0,2017/10/16,2017/11/12
8771,0,0,1,0,1,0,0,2017/11/29,2017/12/01
17548,0,1,1,1,1,0,0,2017/09/19,2017/10/01
8772,1,1,1,1,1,0,0,2017/09/11,2017/10/13
17549,1,1,1,1,1,0,0,2017/09/04,2017/12/01
17550,1,1,1,1,1,1,0,2017/10/16,2017/10/29
8778,1,1,1,1,1,1,1,2017/09/03,2017/12/02
8774,1,1,1,1,1,0,0,2017/09/12,2017/09/24
8788,0,0,0,0,1,0,1,2017/09/03,2017/12/01
8786,1,1,1,1,1,1,0,2017/09/04,2017/12/02
8765,1,1,1,1,1,1,1,2017/09/03,2017/12/02
8779,1,0,0,0,0,0,0,2017/10/02,2017/10/15
8787,1,1,1,1,1,1,1,2017/09/03,2017/12/02
8785,0,0,0,0,0,0,1,2017/09/24,2017/11/26
1018,0,0,0,0,0,0,1,2017/09/03,2017/09/17
8780,1,0,0,0,0,0,0,2017/11/06,2017/11/13
8750,1,1,1,1,1,1,0,2017/09/18,2017/12/02
8781,0,1,1,1,1,0,0,2017/11/06,2017/12/01
8760,1,1,1,1,1,0,0,2017/09/11,2017/09/24
8759,0,0,0,0,0,1,1,2017/09/03,2017/12/02
8767,0,0,0,0,0,1,1,2017/09/23,2017/12/02
8766,0,0,0,0,0,1,1,2017/09/03,2017/09/16
8749,1,1,1,1,1,1,0,2017/09/04,2017/09/16
17552,1,1,1,1,1,1,1,2017/09/03,2017/10/01
8799,1,1,1,1,1,1,1,2017/09/03,2017/10/22
8806,0,0,0,0,0,1,1,2017/09/09,2017/09/30
8805,1,1,1,1,1,0,0,2017/09/03,2017/09/29
17553,1,1,1,1,1,0,1,2017/09/03,2017/10/20
8810,0,0,0,0,0,1,0,2017/09/09,2017/10/21
8802,1,1,1,1,1,1,1,2017/09/03,2017/10/01
8803,1,1,1,1,1,1,1,2017/09/03,2017/10/22
8808,1,1,1,1,1,1,1,2017/09/03,2017/10/22
17556,1,1,1,1,1,1,1,2017/09/03,2017/10/20
701,1,1,1,1,1,1,1,2017/09/04,2017/12/02
82,0,0,0,0,0,1,1,2017/09/09,2017/12/02
8826,1,1,1,1,1,0,0,2017/09/04,2017/12/01
11177,1,1,1,1,1,1,1,2017/10/02,2017/10/20
11178,1,1,1,1,1,1,1,2017/10/02,2017/10/19
9154,1,1,1,1,1,0,0,2017/09/11,2017/09/24
9981,1,1,1,1,1,0,0,2017/10/16,2017/11/03
976,0,0,0,0,1,1,1,2017/10/27,2017/10/29
11234,0,0,0,0,0,0,1,2017/10/29,2017/11/01
11236,0,1,1,1,1,1,0,2017/10/16,2017/11/03
11229,1,1,1,1,1,1,0,2017/10/23,2017/11/02
2855,1,1,1,1,0,0,0,2017/09/04,2017/11/30
9259,0,0,0,0,0,0,1,2017/09/03,2017/11/26
5762,1,1,1,1,1,0,0,2017/11/06,2017/11/17
10206,1,1,1,1,1,0,0,2017/09/18,2017/09/22
1849,1,1,1,1,1,0,0,2017/09/18,2017/09/29
7433,0,0,0,0,0,1,0,2017/09/09,2017/12/02
6380,1,1,1,1,1,0,0,2017/09/04,2017/12/01
9317,1,1,1,1,1,0,0,2017/09/04,2017/12/01
9314,1,1,1,1,1,0,1,2017/09/03,2017/12/01
9315,1,1,0,1,0,0,0,2017/09/04,2017/11/30
9316,0,0,0,0,1,0,0,2017/09/08,2017/12/01
9321,0,0,1,0,0,0,0,2017/09/06,2017/11/29
9322,1,1,0,1,1,0,0,2017/09/04,2017/12/01
9318,0,0,0,0,0,1,0,2017/09/09,2017/12/02
9319,1,1,1,1,1,0,0,2017/10/23,2017/11/03
9308,1,1,1,1,1,0,0,2017/09/04,2017/12/01
9289,1,1,1,1,1,0,0,2017/10/16,2017/11/10
9324,0,0,0,0,0,1,0,2017/09/09,2017/12/02
2175,0,0,0,0,0,1,0,2017/09/09,2017/12/02
9320,0,0,1,0,0,1,0,2017/09/06,2017/11/05
9323,1,1,0,1,1,0,0,2017/09/04,2017/12/01
9332,1,1,1,1,1,0,0,2017/10/23,2017/11/03
9334,1,1,0,1,1,0,0,2017/10/23,2017/12/01
9333,1,1,0,1,1,0,0,2017/09/04,2017/10/20
9325,1,1,1,1,1,1,0,2017/09/04,2017/12/02
9326,0,0,0,0,1,1,0,2017/09/08,2017/12/02
9327,1,1,1,1,1,0,0,2017/09/04,2017/12/01
8864,1,1,1,1,1,0,0,2017/10/23,2017/11/03
9206,1,1,1,1,1,0,0,2017/09/04,2017/11/17
9328,1,1,1,1,1,0,0,2017/11/20,2017/12/01
9329,1,1,0,1,1,0,0,2017/11/20,2017/12/01
9330,1,1,1,1,1,0,0,2017/09/04,2017/11/29
9335,1,1,0,1,1,0,0,2017/09/04,2017/12/01
9336,0,0,1,0,0,0,0,2017/09/06,2017/11/29
9337,0,0,0,0,0,1,0,2017/09/09,2017/12/02
9340,0,0,0,0,1,1,1,2017/09/03,2017/10/28
9339,1,1,1,1,0,1,1,2017/09/03,2017/10/28
9338,1,1,1,1,1,1,1,2017/09/03,2017/10/28
9342,1,1,1,1,1,1,0,2017/09/04,2017/12/02
9341,0,0,0,0,0,0,1,2017/09/03,2017/11/26
39,0,0,0,0,0,1,0,2017/09/09,2017/12/02
9343,1,1,0,1,1,0,0,2017/11/20,2017/12/01
9364,1,1,1,1,0,1,0,2017/09/04,2017/12/02
9344,1,0,0,0,0,0,0,2017/09/04,2017/11/27
8995,1,0,0,0,0,0,0,2017/09/04,2017/11/27
9345,0,1,1,1,1,0,0,2017/09/05,2017/12/01
9346,1,1,1,1,1,0,0,2017/09/04,2017/12/01
9351,0,0,0,0,0,0,1,2017/09/03,2017/11/26
2074,0,0,0,0,0,0,1,2017/09/03,2017/11/26
9353,1,1,1,1,0,0,0,2017/09/04,2017/11/30
9347,0,1,1,1,1,0,0,2017/09/05,2017/12/01
9354,1,0,0,0,0,0,0,2017/09/04,2017/11/27
9348,0,1,0,0,0,0,0,2017/09/05,2017/11/28
9349,1,1,1,1,0,1,0,2017/09/04,2017/12/02
9352,1,1,1,1,1,0,0,2017/09/04,2017/12/01
9355,1,1,1,1,1,0,0,2017/09/04,2017/12/01
478,1,1,1,1,1,0,0,2017/10/09,2017/10/20
107,1,1,1,1,0,1,1,2017/09/03,2017/12/02
90,1,1,1,1,1,0,1,2017/09/03,2017/12/01
17,0,0,0,0,1,0,0,2017/09/08,2017/12/01
9358,0,1,1,1,1,1,0,2017/09/05,2017/12/02
9356,0,1,1,1,1,0,0,2017/09/05,2017/12/01
71,0,0,0,0,1,1,0,2017/09/08,2017/12/02
9362,1,0,0,0,0,0,0,2017/09/04,2017/11/27
9369,1,1,1,1,1,1,0,2017/09/04,2017/12/02
9357,1,1,1,1,1,1,0,2017/09/04,2017/12/02
8026,0,0,0,0,0,1,1,2017/09/03,2017/12/02
9359,0,0,0,0,0,1,1,2017/09/03,2017/12/02
9360,0,1,1,1,1,0,0,2017/09/05,2017/12/01
9363,0,1,1,1,1,1,0,2017/09/05,2017/12/02
9361,1,1,1,1,0,1,0,2017/09/04,2017/12/02
9368,0,0,0,0,1,0,1,2017/09/03,2017/12/01
9367,0,0,0,0,1,0,1,2017/09/03,2017/12/01
9365,0,0,0,0,1,0,0,2017/09/08,2017/12/01
9366,0,0,0,0,1,0,1,2017/09/03,2017/12/01
9370,1,1,1,1,0,1,0,2017/09/04,2017/12/02
9373,0,0,0,0,1,0,0,2017/09/08,2017/12/01
9374,1,1,1,1,0,1,1,2017/09/03,2017/12/02
635,0,0,0,0,1,0,0,2017/09/08,2017/12/01
9372,0,1,1,1,1,0,0,2017/09/05,2017/12/01
9371,1,0,0,0,0,0,0,2017/09/04,2017/11/27
9375,1,0,0,0,0,1,0,2017/09/04,2017/12/02
9377,0,0,0,0,1,0,0,2017/09/08,2017/12/01
4505,1,1,1,1,1,0,0,2017/09/04,2017/09/29
9378,1,1,0,1,1,0,0,2017/09/04,2017/12/01
9380,0,1,1,0,0,0,0,2017/10/31,2017/11/01
125,0,0,0,0,1,1,1,2017/09/03,2017/12/02
9379,1,1,1,1,0,0,0,2017/09/04,2017/11/30
9381,0,0,0,0,1,1,1,2017/09/03,2017/12/02
9382,1,0,0,0,0,0,0,2017/10/23,2017/10/30
6784,1,1,1,1,1,1,0,2017/09/04,2017/12/02
9383,0,0,0,0,1,1,0,2017/09/08,2017/12/02
6268,1,1,1,1,0,0,0,2017/09/04,2017/11/30
9385,0,0,0,0,0,1,1,2017/09/03,2017/12/02
6870,1,1,1,1,1,0,0,2017/09/04,2017/12/01
9384,1,1,1,1,0,0,0,2017/09/04,2017/11/30
8994,1,1,1,1,1,1,0,2017/09/04,2017/12/02
1335,1,1,1,1,1,1,1,2017/09/03,2017/12/02
9386,1,1,1,1,1,0,0,2017/10/23,2017/11/03
2494,1,0,0,0,0,0,0,2017/09/04,2017/11/27
6865,0,1,1,1,1,0,0,2017/09/05,2017/12/01
9387,0,0,1,0,0,0,0,2017/09/06,2017/11/29
9388,1,1,1,1,1,0,0,2017/09/04,2017/12/01
9389,1,0,0,0,0,0,0,2017/09/04,2017/11/27
628,1,0,0,0,0,0,0,2017/09/04,2017/11/27
9282,1,1,1,1,1,0,0,2017/11/13,2017/11/24
9392,0,0,1,0,1,1,0,2017/09/06,2017/12/02
9393,1,1,1,1,1,1,0,2017/09/04,2017/12/02
9394,0,0,0,1,0,0,0,2017/09/07,2017/11/30
111,1,0,0,0,0,0,0,2017/09/04,2017/11/27
9395,1,0,0,0,0,0,0,2017/09/04,2017/11/27
9396,1,1,1,1,0,1,0,2017/09/04,2017/12/02
9397,0,1,1,1,1,0,0,2017/09/05,2017/12/01
9398,1,1,0,1,1,1,0,2017/09/04,2017/12/02
69,1,1,1,1,1,0,0,2017/09/04,2017/12/01
9406,1,1,1,1,0,1,0,2017/09/04,2017/12/02
9405,1,1,1,1,0,0,0,2017/10/23,2017/11/02
9401,0,0,0,0,1,0,1,2017/09/03,2017/12/01
9407,1,1,1,1,1,0,0,2017/10/23,2017/11/03
