service_id,date,exception_type
2335,2017/11/01,2
2335,2017/11/02,2
2335,2017/11/03,2
2335,2017/12/01,2
2346,2017/11/11,2
2346,2017/11/18,2
2347,2017/10/22,1
184,2017/09/03,1
978,2017/10/15,1
2342,2017/10/02,2
2342,2017/10/03,2
2342,2017/10/04,2
2342,2017/10/05,2
2342,2017/10/01,2
489,2017/10/01,1
2344,2017/11/05,1
392,2017/10/06,1
2348,2017/11/26,1
1780,2017/09/30,1
8647,2017/09/03,1
8647,2017/11/25,1
8647,2017/12/02,1
8650,2017/09/26,1
8650,2017/09/27,1
8650,2017/09/28,1
8650,2017/09/29,1
8650,2017/10/02,1
8650,2017/10/03,1
8650,2017/10/04,1
8650,2017/10/05,1
8650,2017/10/06,1
8650,2017/10/07,1
8650,2017/09/25,2
8650,2017/09/30,2
8645,2017/12/01,1
982,2017/11/04,1
731,2017/09/03,1
8628,2017/10/30,2
8628,2017/10/31,2
8628,2017/11/01,2
820,2017/09/03,1
4252,2017/10/23,1
8634,2017/10/23,2
8632,2017/12/02,1
8631,2017/11/05,1
8644,2017/11/20,1
8644,2017/11/21,1
8644,2017/11/22,1
8644,2017/11/23,1
8644,2017/11/24,1
8644,2017/11/26,1
8644,2017/11/27,1
8644,2017/11/28,1
8644,2017/11/29,1
8644,2017/11/30,1
8618,2017/11/04,1
8621,2017/11/20,1
8621,2017/11/21,1
8621,2017/11/22,1
8621,2017/11/23,1
8621,2017/11/24,1
8621,2017/11/27,1
8621,2017/11/28,1
8621,2017/11/29,1
8621,2017/11/30,1
8621,2017/12/01,1
8623,2017/11/20,1
8623,2017/11/21,1
8623,2017/11/22,1
8623,2017/11/23,1
8623,2017/11/24,1
8623,2017/11/26,1
8623,2017/11/27,1
8623,2017/11/28,1
8623,2017/11/29,1
8623,2017/11/30,1
8623,2017/12/01,1
8622,2017/11/05,1
2358,2017/09/15,1
2358,2017/09/22,1
2358,2017/09/29,1
2358,2017/10/06,1
2358,2017/09/08,1
2358,2017/11/24,1
2351,2017/10/30,2
2351,2017/10/31,2
2351,2017/11/01,2
2351,2017/10/29,2
2351,2017/11/11,2
2351,2017/11/12,2
2362,2017/11/26,1
2333,2017/10/07,1
2333,2017/10/08,1
2333,2017/11/20,1
2333,2017/11/21,1
2333,2017/11/22,1
2333,2017/11/23,1
2333,2017/11/24,1
2333,2017/11/25,1
2333,2017/11/26,1
2333,2017/11/27,1
2333,2017/11/28,1
2333,2017/11/29,1
2333,2017/11/30,1
2333,2017/12/02,1
2333,2017/12/01,2
2359,2017/10/30,2
2359,2017/10/31,2
2359,2017/11/01,2
2359,2017/11/11,2
2359,2017/11/18,2
1532,2017/12/02,1
2360,2017/11/25,1
2350,2017/11/20,1
2350,2017/11/21,1
2350,2017/11/22,1
2350,2017/11/23,1
2350,2017/11/24,1
2350,2017/11/25,1
2350,2017/11/26,1
2350,2017/11/27,1
2350,2017/11/28,1
2350,2017/11/29,1
2350,2017/11/30,1
2350,2017/12/02,1
2350,2017/12/01,2
8663,2017/10/29,2
8663,2017/10/30,2
8663,2017/10/31,2
8663,2017/11/01,2
8663,2017/11/02,2
8663,2017/11/03,2
8663,2017/11/04,2
8663,2017/11/05,2
8663,2017/11/06,2
8663,2017/11/07,2
8663,2017/11/08,2
8663,2017/11/09,2
8663,2017/11/10,2
8663,2017/11/11,2
8663,2017/11/12,2
8663,2017/11/13,2
8663,2017/11/14,2
8663,2017/11/15,2
8663,2017/11/16,2
8663,2017/11/17,2
8663,2017/11/18,2
8663,2017/11/19,2
8636,2017/11/04,1
8636,2017/11/14,1
8639,2017/10/10,1
8638,2017/10/09,1
8638,2017/10/23,1
8638,2017/10/10,2
8642,2017/10/02,2
8642,2017/10/03,2
8642,2017/10/04,2
8642,2017/10/05,2
8642,2017/10/06,2
8624,2017/09/25,2
8624,2017/09/26,2
8624,2017/09/18,2
8624,2017/09/19,2
8624,2017/09/20,2
8624,2017/09/21,2
8624,2017/09/22,2
1289,2017/09/03,1
698,2017/09/03,1
17433,2017/10/06,2
2460,2017/12/01,1
17434,2017/11/02,1
17434,2017/11/03,1
17434,2017/10/06,1
17434,2017/09/18,1
17434,2017/09/19,1
17434,2017/09/20,1
17434,2017/09/21,1
17434,2017/09/22,1
8659,2017/09/08,1
8659,2017/09/29,1
2881,2017/09/03,1
8660,2017/09/04,1
8660,2017/09/05,1
8660,2017/09/06,1
8660,2017/09/07,1
8660,2017/09/25,1
8660,2017/09/26,1
8660,2017/09/27,1
8660,2017/09/28,1
8662,2017/11/25,1
8662,2017/12/02,1
8614,2017/11/02,1
8614,2017/11/03,1
8614,2017/11/06,1
8614,2017/11/07,1
8614,2017/11/08,1
8614,2017/11/09,1
8614,2017/11/10,1
8614,2017/11/13,1
8614,2017/11/14,1
8614,2017/11/15,1
8614,2017/11/16,1
8614,2017/11/17,1
8614,2017/11/20,1
8614,2017/11/21,1
8614,2017/11/22,1
8614,2017/11/23,1
8614,2017/11/24,1
8614,2017/11/27,1
8614,2017/11/28,1
8614,2017/11/29,1
8614,2017/11/30,1
8614,2017/12/01,1
8614,2017/10/09,2
8614,2017/10/10,2
8614,2017/10/11,2
8614,2017/10/12,2
8614,2017/10/13,2
8614,2017/10/16,2
8614,2017/10/17,2
8614,2017/10/18,2
8614,2017/10/19,2
8614,2017/10/20,2
8614,2017/10/23,2
8614,2017/10/24,2
8614,2017/10/25,2
8614,2017/10/26,2
8614,2017/10/27,2
8643,2017/10/28,1
8643,2017/11/02,1
8643,2017/11/03,1
8643,2017/11/04,1
8643,2017/11/05,1
8643,2017/11/06,1
8643,2017/11/07,1
8643,2017/11/08,1
8643,2017/11/09,1
8643,2017/11/10,1
8643,2017/11/13,1
8643,2017/11/14,1
8643,2017/11/15,1
8643,2017/11/16,1
8643,2017/11/17,1
8643,2017/11/20,1
8643,2017/11/21,1
8643,2017/11/22,1
8643,2017/11/23,1
8643,2017/11/24,1
8643,2017/11/25,1
8643,2017/11/26,1
8643,2017/11/27,1
8643,2017/11/28,1
8643,2017/11/29,1
8643,2017/11/30,1
8643,2017/12/01,1
8643,2017/12/02,1
8643,2017/10/30,2
8643,2017/10/31,2
8643,2017/11/01,2
8643,2017/10/02,2
8643,2017/10/03,2
8643,2017/10/04,2
8643,2017/10/05,2
8643,2017/10/06,2
8643,2017/11/11,2
8643,2017/11/12,2
8643,2017/11/18,2
8643,2017/11/19,2
8649,2017/10/30,2
8649,2017/10/31,2
8649,2017/11/01,2
370,2017/10/07,1
2361,2017/09/16,1
2361,2017/09/23,1
2361,2017/09/30,1
2361,2017/10/07,1
2361,2017/09/09,1
2361,2017/12/02,1
379,2017/09/09,1
488,2017/10/21,1
2366,2017/11/01,2
2366,2017/11/11,2
2368,2017/09/09,1
2404,2017/12/01,1
17444,2017/09/11,2
17444,2017/10/28,2
2406,2017/11/01,1
2377,2017/11/11,1
2380,2017/11/11,2
2379,2017/11/01,1
2478,2017/11/01,2
2478,2017/11/11,2
2477,2017/11/01,2
203,2017/11/01,2
17448,2017/09/15,1
2525,2017/10/30,1
2525,2017/10/31,1
17451,2017/10/30,1
17451,2017/10/31,1
2613,2017/11/01,1
2590,2017/11/11,2
1601,2017/09/16,1
165,2017/09/17,1
5,2017/09/24,1
75,2017/09/10,1
3163,2017/09/09,1
3163,2017/09/30,1
3215,2017/11/25,2
3215,2017/11/26,2
3216,2017/09/09,1
3216,2017/09/17,2
471,2017/09/23,1
3188,2017/11/01,2
3188,2017/10/23,2
3188,2017/10/24,2
3188,2017/10/25,2
3188,2017/10/26,2
3214,2017/11/01,2
3214,2017/10/23,2
3214,2017/10/24,2
3214,2017/10/25,2
3214,2017/10/26,2
3214,2017/10/27,2
384,2017/11/01,1
3189,2017/10/20,1
3207,2017/09/09,1
3180,2017/09/09,1
3180,2017/09/30,1
1831,2017/11/01,2
3182,2017/11/01,2
3182,2017/11/25,2
3228,2017/10/23,2
3228,2017/10/24,2
3228,2017/10/25,2
3228,2017/10/26,2
3228,2017/11/25,2
3228,2017/11/26,2
3230,2017/09/09,1
3230,2017/09/17,2
3223,2017/10/31,1
3168,2017/11/01,1
3196,2017/09/04,1
3196,2017/09/09,1
3196,2017/09/10,1
3196,2017/10/01,1
3196,2017/09/03,1
3160,2017/11/01,2
3175,2017/10/23,1
3175,2017/10/24,1
3175,2017/10/25,1
3175,2017/10/26,1
3175,2017/10/27,1
3175,2017/11/20,1
3175,2017/11/21,1
3175,2017/11/22,1
3175,2017/11/23,1
3175,2017/11/24,1
3218,2017/11/01,1
3237,2017/09/24,1
3203,2017/11/01,2
3203,2017/10/23,2
3203,2017/10/24,2
3203,2017/10/25,2
3203,2017/10/26,2
3236,2017/10/31,2
3236,2017/11/01,2
400,2017/09/09,1
3194,2017/10/03,1
3194,2017/10/04,1
3194,2017/10/05,1
3194,2017/10/06,1
3194,2017/10/07,1
3194,2017/10/08,1
3194,2017/10/10,1
3194,2017/10/11,1
3194,2017/10/12,1
3194,2017/10/13,1
3194,2017/10/14,1
3194,2017/10/15,1
3194,2017/10/17,1
3194,2017/10/18,1
3194,2017/10/19,1
3194,2017/10/20,1
3194,2017/10/21,1
3194,2017/10/22,1
3194,2017/10/27,1
3194,2017/10/28,1
3194,2017/10/29,1
3194,2017/11/25,2
3194,2017/11/26,2
3194,2017/10/24,2
3194,2017/10/25,2
3194,2017/10/26,2
3177,2017/11/01,2
3177,2017/10/23,2
3177,2017/10/24,2
3177,2017/10/25,2
3177,2017/10/26,2
3177,2017/10/27,2
3177,2017/11/20,2
3177,2017/11/21,2
3177,2017/11/22,2
3177,2017/11/23,2
3177,2017/11/24,2
3221,2017/10/31,2
3221,2017/11/01,2
3221,2017/10/23,2
3221,2017/10/24,2
3221,2017/10/25,2
3221,2017/10/26,2
3186,2017/10/31,1
3186,2017/10/06,1
3186,2017/10/13,1
3192,2017/11/01,1
3179,2017/10/23,2
3179,2017/10/24,2
3179,2017/10/25,2
3179,2017/10/26,2
3179,2017/11/25,2
3179,2017/11/26,2
3172,2017/11/01,2
3172,2017/10/24,2
3172,2017/10/25,2
3172,2017/10/26,2
3172,2017/10/27,2
3165,2017/11/25,2
3187,2017/11/01,2
3187,2017/10/23,2
3187,2017/10/24,2
3187,2017/10/25,2
3187,2017/10/26,2
3187,2017/11/25,2
3156,2017/11/01,2
3156,2017/10/23,2
3156,2017/10/24,2
3156,2017/10/25,2
3156,2017/10/26,2
3156,2017/10/27,2
3226,2017/09/17,2
3224,2017/10/23,2
3224,2017/10/24,2
3224,2017/10/25,2
3224,2017/10/26,2
3224,2017/11/26,2
3210,2017/11/25,2
3210,2017/11/26,2
3208,2017/09/25,1
3208,2017/09/26,1
3208,2017/09/27,1
3208,2017/09/28,1
3208,2017/09/29,1
3208,2017/09/30,1
3208,2017/10/01,1
3208,2017/09/11,1
3208,2017/09/12,1
3208,2017/09/13,1
3208,2017/09/14,1
3208,2017/09/15,1
3208,2017/09/18,1
3208,2017/09/19,1
3208,2017/09/20,1
3208,2017/09/21,1
3208,2017/09/22,1
3232,2017/11/26,2
3227,2017/10/23,2
3227,2017/10/24,2
3227,2017/10/25,2
3227,2017/10/26,2
3227,2017/11/25,2
3227,2017/11/26,2
3235,2017/10/01,1
3238,2017/10/28,1
3238,2017/10/29,2
3222,2017/11/25,2
3222,2017/11/26,2
3205,2017/11/01,2
3205,2017/10/24,2
3205,2017/10/25,2
3205,2017/10/26,2
3199,2017/11/01,2
3199,2017/11/25,2
3200,2017/09/09,1
3200,2017/09/30,1
3219,2017/09/17,2
3213,2017/10/31,1
3213,2017/10/27,2
3247,2017/09/04,1
3247,2017/09/05,1
3247,2017/09/06,1
3247,2017/09/07,1
3247,2017/09/08,1
3247,2017/11/01,2
3313,2017/11/01,1
3313,2017/09/03,1
3313,2017/09/09,1
3313,2017/09/10,1
3317,2017/10/09,1
3317,2017/10/10,1
3317,2017/10/11,1
3317,2017/10/12,1
3317,2017/10/13,1
3317,2017/10/16,1
3317,2017/10/17,1
3317,2017/10/18,1
3317,2017/10/19,1
3317,2017/10/20,1
3317,2017/09/25,1
3317,2017/09/26,1
3317,2017/09/27,1
3317,2017/09/28,1
3317,2017/09/29,1
3317,2017/09/30,1
3317,2017/10/01,1
3317,2017/10/02,1
3317,2017/10/03,1
3317,2017/10/04,1
3317,2017/10/05,1
3317,2017/10/06,1
3317,2017/10/07,1
3317,2017/10/08,1
3309,2017/09/04,1
3309,2017/09/05,1
3309,2017/09/06,1
3309,2017/09/07,1
3309,2017/09/08,1
3309,2017/11/01,2
3309,2017/10/27,2
3319,2017/09/24,1
3318,2017/09/03,1
3318,2017/09/04,1
3318,2017/09/05,1
3318,2017/09/06,1
3318,2017/09/07,1
3318,2017/09/08,1
3318,2017/09/09,1
3318,2017/09/10,1
3318,2017/11/25,2
3318,2017/11/26,2
17453,2017/09/04,1
17453,2017/09/05,1
17453,2017/09/06,1
17453,2017/09/07,1
17453,2017/09/08,1
17453,2017/11/01,2
17454,2017/09/04,1
17454,2017/09/05,1
17454,2017/09/06,1
17454,2017/09/07,1
17454,2017/09/08,1
17454,2017/11/01,2
3296,2017/10/23,1
3296,2017/09/04,1
3296,2017/09/05,1
3296,2017/09/06,1
3296,2017/09/07,1
3296,2017/09/08,1
3296,2017/11/01,2
3258,2017/09/08,1
3258,2017/10/31,1
1529,2017/09/15,1
3300,2017/10/28,1
3300,2017/11/04,1
3300,2017/11/11,1
3300,2017/09/09,1
3300,2017/11/18,1
3320,2017/09/03,1
3320,2017/09/04,1
3320,2017/09/05,1
3320,2017/09/06,1
3320,2017/09/07,1
3320,2017/09/08,1
3320,2017/09/09,1
3320,2017/09/10,1
3320,2017/10/24,2
3320,2017/10/25,2
3320,2017/10/26,2
3320,2017/11/25,2
3320,2017/11/26,2
17455,2017/11/01,1
17455,2017/10/28,1
17455,2017/10/29,1
17455,2017/11/11,1
17455,2017/11/12,1
17455,2017/11/18,1
17455,2017/11/19,1
17455,2017/09/09,1
17455,2017/09/10,1
17456,2017/09/08,1
17456,2017/10/31,1
3304,2017/11/01,1
3304,2017/10/28,1
3304,2017/10/29,1
3304,2017/11/11,1
3304,2017/11/12,1
3304,2017/11/18,1
3304,2017/11/19,1
3304,2017/09/09,1
3304,2017/09/10,1
17457,2017/11/02,1
17457,2017/09/04,1
4,2017/09/25,1
2777,2017/09/18,1
3295,2017/11/11,1
3291,2017/09/24,1
3290,2017/09/03,1
3290,2017/09/04,1
3290,2017/09/05,1
3290,2017/09/06,1
3290,2017/09/07,1
3290,2017/09/08,1
3290,2017/09/10,1
3290,2017/11/26,2
396,2017/09/11,1
77,2017/09/04,1
3269,2017/11/01,2
3284,2017/11/01,1
3284,2017/09/03,1
3284,2017/09/09,1
3284,2017/09/10,1
3280,2017/09/04,1
3280,2017/09/05,1
3280,2017/09/06,1
3280,2017/09/07,1
3280,2017/09/08,1
3280,2017/11/01,2
17458,2017/09/04,1
17458,2017/09/05,1
17458,2017/09/06,1
17458,2017/09/07,1
17458,2017/09/08,1
17458,2017/11/01,2
17459,2017/11/01,1
17459,2017/09/03,1
17459,2017/09/09,1
17459,2017/09/10,1
17460,2017/09/04,1
17460,2017/09/05,1
17460,2017/09/06,1
17460,2017/09/07,1
17460,2017/09/08,1
17460,2017/11/06,1
17460,2017/11/07,1
17460,2017/11/08,1
17460,2017/11/09,1
17460,2017/11/10,1
17460,2017/11/13,1
17460,2017/11/14,1
17460,2017/11/15,1
17460,2017/11/16,1
17460,2017/11/17,1
17460,2017/11/20,1
17460,2017/11/21,1
17460,2017/11/22,1
17460,2017/11/23,1
17460,2017/11/24,1
17460,2017/11/27,1
17460,2017/11/28,1
17460,2017/11/29,1
17460,2017/11/30,1
17460,2017/12/01,1
17460,2017/11/01,2
3259,2017/09/04,1
3259,2017/09/05,1
3259,2017/09/06,1
3259,2017/09/07,1
3259,2017/09/08,1
3259,2017/11/01,2
3289,2017/10/15,2
17461,2017/11/01,1
17461,2017/10/28,1
17461,2017/10/29,1
17461,2017/11/11,1
17461,2017/11/12,1
17461,2017/11/18,1
17461,2017/11/19,1
17461,2017/09/09,1
17461,2017/09/10,1
17462,2017/10/28,1
17462,2017/11/04,1
17462,2017/11/11,1
17462,2017/09/09,1
17462,2017/11/18,1
17463,2017/10/23,1
17463,2017/09/04,1
17463,2017/09/05,1
17463,2017/09/06,1
17463,2017/09/07,1
17463,2017/09/08,1
17463,2017/11/01,2
3325,2017/09/09,1
3327,2017/10/31,1
3327,2017/11/10,1
3327,2017/11/17,1
3327,2017/11/24,1
3327,2017/09/08,1
3327,2017/12/01,1
301,2017/09/09,1
3305,2017/09/03,1
3305,2017/09/04,1
3305,2017/09/05,1
3305,2017/09/06,1
3305,2017/09/07,1
3305,2017/09/08,1
3305,2017/09/09,1
3305,2017/09/10,1
3305,2017/11/25,2
3305,2017/11/26,2
3301,2017/10/23,1
3301,2017/10/28,1
3301,2017/10/29,1
3301,2017/09/04,1
3301,2017/09/05,1
3301,2017/09/06,1
3301,2017/09/07,1
3301,2017/09/08,1
3301,2017/09/09,1
3301,2017/09/10,1
3301,2017/11/25,2
3301,2017/11/26,2
3298,2017/09/04,1
3298,2017/09/05,1
3298,2017/09/06,1
3298,2017/09/07,1
3298,2017/09/08,1
3298,2017/09/09,1
3298,2017/11/01,2
3298,2017/11/25,2
3311,2017/11/01,1
3311,2017/09/03,1
3311,2017/09/09,1
3311,2017/09/10,1
3314,2017/09/03,1
3314,2017/09/04,1
3314,2017/09/05,1
3314,2017/09/06,1
3314,2017/09/07,1
3314,2017/09/08,1
3314,2017/09/09,1
3314,2017/09/10,1
3314,2017/11/25,2
3314,2017/11/26,2
3251,2017/09/16,2
3251,2017/09/17,2
3251,2017/09/23,2
3251,2017/09/24,2
3270,2017/11/01,1
3270,2017/09/03,1
3270,2017/09/10,1
17464,2017/11/01,1
17464,2017/09/03,1
17464,2017/09/09,1
17464,2017/09/10,1
3262,2017/09/23,2
3262,2017/09/16,2
3262,2017/09/17,2
17465,2017/11/01,2
3286,2017/11/01,1
17466,2017/11/01,1
3254,2017/09/04,1
3254,2017/09/05,1
3254,2017/09/06,1
3254,2017/09/07,1
3254,2017/09/09,1
3254,2017/10/31,2
3254,2017/11/01,2
3254,2017/11/25,2
3255,2017/09/11,1
3255,2017/09/12,1
3255,2017/09/13,1
3255,2017/09/14,1
3255,2017/09/18,1
3255,2017/09/19,1
3255,2017/09/20,1
3255,2017/09/21,1
3287,2017/09/03,1
3287,2017/09/10,1
3250,2017/10/28,1
3250,2017/10/29,1
3250,2017/09/04,1
3250,2017/09/05,1
3250,2017/09/06,1
3250,2017/09/07,1
3250,2017/09/08,1
3250,2017/09/09,1
3250,2017/09/10,1
3250,2017/11/25,2
3250,2017/11/26,2
3279,2017/10/28,1
3279,2017/11/04,1
3279,2017/11/11,1
3279,2017/09/09,1
3279,2017/11/18,1
3277,2017/10/27,1
3277,2017/09/04,1
3277,2017/09/05,1
3277,2017/09/06,1
3277,2017/09/07,1
3277,2017/09/08,1
3277,2017/11/01,2
3261,2017/09/03,1
3261,2017/09/04,1
3261,2017/09/05,1
3261,2017/09/06,1
3261,2017/09/07,1
3261,2017/09/08,1
3261,2017/09/09,1
3261,2017/09/10,1
3261,2017/11/25,2
3261,2017/11/26,2
3326,2017/09/24,1
3323,2017/10/23,1
3323,2017/09/04,1
3323,2017/09/05,1
3323,2017/09/06,1
3323,2017/09/07,1
3323,2017/09/08,1
3323,2017/11/01,2
3324,2017/11/05,1
3328,2017/11/01,2
3328,2017/11/11,2
3347,2017/10/28,2
3347,2017/10/29,2
3333,2017/11/04,1
3333,2017/10/21,1
3329,2017/11/01,2
3338,2017/11/11,1
3338,2017/11/01,1
3338,2017/10/15,1
3338,2017/10/22,1
17468,2017/11/11,1
17468,2017/11/01,1
17470,2017/11/04,1
3357,2017/11/11,1
3358,2017/11/01,1
3358,2017/10/29,2
3364,2017/11/01,1
3364,2017/10/28,2
3364,2017/10/29,2
17476,2017/09/30,1
17476,2017/10/07,1
17476,2017/10/14,1
17478,2017/10/21,1
3342,2017/11/01,1
3342,2017/10/15,1
3342,2017/10/22,1
3342,2017/10/21,2
3365,2017/11/01,2
3390,2017/10/31,1
3390,2017/11/01,1
3390,2017/11/29,1
3390,2017/11/17,2
3395,2017/09/03,1
3396,2017/10/13,2
3396,2017/10/01,2
3396,2017/09/15,2
3396,2017/09/17,2
3397,2017/09/17,2
3397,2017/10/01,2
305,2017/11/17,1
110,2017/09/04,1
3469,2017/10/02,1
3469,2017/10/03,1
3469,2017/10/04,1
3469,2017/10/05,1
3469,2017/10/06,1
3469,2017/10/07,1
3469,2017/10/08,1
3469,2017/09/09,1
3469,2017/09/05,1
3469,2017/09/06,1
3469,2017/09/07,1
3469,2017/09/08,1
3469,2017/09/10,1
3469,2017/09/11,1
3469,2017/09/12,1
3469,2017/09/13,1
3469,2017/09/14,1
3469,2017/09/15,1
3469,2017/09/17,1
3469,2017/09/25,1
3469,2017/09/26,1
3469,2017/09/27,1
3469,2017/09/28,1
3469,2017/09/29,1
3469,2017/10/01,1
3453,2017/09/18,1
3453,2017/09/19,1
3453,2017/09/20,1
3453,2017/09/21,1
3453,2017/09/22,1
3453,2017/09/23,1
3453,2017/09/24,1
3453,2017/09/09,1
3453,2017/09/05,1
3453,2017/09/06,1
3453,2017/09/07,1
3453,2017/09/08,1
3453,2017/09/10,1
3453,2017/09/11,1
3453,2017/09/12,1
3453,2017/09/13,1
3453,2017/09/14,1
3453,2017/09/15,1
3453,2017/09/17,1
3453,2017/09/25,1
3453,2017/09/26,1
3453,2017/09/27,1
3453,2017/09/28,1
3453,2017/09/29,1
3453,2017/10/01,1
3378,2017/10/13,1
3462,2017/09/07,1
3389,2017/09/11,2
3389,2017/09/12,2
3389,2017/10/02,2
3389,2017/10/03,2
3389,2017/10/04,2
3389,2017/10/05,2
3379,2017/10/31,2
3379,2017/11/01,2
3386,2017/11/06,1
3386,2017/11/07,1
3386,2017/11/08,1
3386,2017/11/09,1
3386,2017/11/29,2
3381,2017/09/17,2
3381,2017/10/01,2
3380,2017/10/30,2
3380,2017/11/02,2
3380,2017/10/23,2
3380,2017/10/24,2
