11949,1,1,1,1,1,1,1,2017/09/03,2017/12/10
11953,0,0,0,0,0,1,1,2018/01/01,2018/03/18
11962,0,0,0,0,0,1,1,2017/12/04,2018/03/18
11964,0,0,0,0,0,0,1,2017/12/04,2018/03/18
11963,0,0,0,0,0,1,0,2018/01/01,2018/03/17
11961,1,1,1,1,1,1,1,2017/10/16,2017/12/10
11958,1,1,1,1,1,1,1,2017/10/16,2017/12/10
11955,0,0,0,0,0,1,1,2018/01/01,2018/03/18
11954,1,1,1,1,1,0,0,2017/09/05,2017/12/08
11959,0,1,1,1,1,1,1,2017/11/06,2017/12/10
11957,0,0,0,0,0,1,1,2017/09/02,2017/09/24
11960,0,1,1,1,1,1,0,2018/02/19,2018/03/20
10607,0,0,0,0,0,1,1,2017/12/10,2018/03/18
11892,1,0,0,0,0,0,0,2017/09/11,2017/09/18
11890,1,0,0,0,0,0,1,2018/02/04,2018/02/19
11879,0,0,0,0,0,1,1,2018/01/29,2018/02/18
11883,0,0,0,0,0,1,1,2018/02/03,2018/02/18
11887,0,0,0,0,0,0,1,2017/09/10,2017/09/17
11888,0,0,0,0,0,0,1,2017/09/18,2017/10/08
11889,0,0,0,0,0,1,1,2018/01/29,2018/02/18
11893,0,0,0,0,0,1,0,2017/09/11,2017/10/29
11910,1,1,1,1,1,1,0,2017/09/02,2018/03/20
10827,1,1,1,1,1,0,0,2017/09/04,2018/03/20
11911,1,1,1,1,1,1,1,2017/10/30,2017/11/26
10689,1,1,1,1,1,0,0,2017/09/25,2017/09/29
11912,1,1,1,1,1,1,1,2017/10/30,2017/11/26
11914,1,1,1,1,1,0,0,2017/10/30,2017/12/03
11916,1,1,1,1,1,1,1,2017/09/25,2017/12/24
11913,1,1,1,1,1,1,1,2017/10/30,2017/11/26
11108,1,1,1,1,1,0,0,2017/10/16,2017/10/20
11896,0,0,0,0,0,0,1,2017/09/03,2018/03/18
11991,1,1,1,1,1,1,1,2018/01/29,2018/03/04
11992,1,1,1,1,1,1,1,2018/01/29,2018/03/04
11894,1,1,1,1,1,1,0,2017/09/02,2018/03/20
11988,0,0,0,0,0,1,0,2017/12/18,2018/03/10
12000,0,0,0,0,0,1,1,2017/09/02,2018/03/18
11908,0,0,0,0,0,0,1,2017/09/03,2018/03/18
11999,1,1,1,1,1,1,1,2017/09/02,2018/03/18
11998,1,1,1,1,1,1,1,2017/09/03,2018/03/20
11993,1,1,1,1,1,0,0,2018/02/19,2018/02/23
11994,0,0,0,0,0,1,1,2017/09/02,2017/10/01
11995,1,1,1,1,1,1,1,2018/01/29,2018/03/04
11997,1,1,1,1,1,1,1,2017/09/02,2018/03/18
11996,1,1,1,1,1,1,1,2018/01/29,2018/03/04
11990,1,1,1,1,1,1,0,2017/09/02,2018/03/20
11989,0,0,0,0,0,1,0,2017/12/18,2018/02/10
12001,0,0,0,0,0,0,1,2017/09/03,2018/03/18
10593,0,0,0,0,0,1,1,2017/11/04,2017/11/05
11123,0,1,1,1,1,1,0,2017/10/17,2017/10/21
11072,0,1,1,1,1,1,0,2017/09/26,2017/09/30
11924,1,1,1,1,1,0,0,2018/01/29,2018/02/18
11925,1,1,1,1,1,0,0,2017/09/05,2018/03/20
11926,1,1,1,1,1,1,0,2017/09/02,2018/03/20
11927,1,1,1,1,1,1,0,2018/01/29,2018/02/18
11929,1,1,1,1,1,1,0,2017/09/02,2018/03/20
11930,1,1,1,1,1,0,1,2017/09/03,2018/03/20
11972,1,1,1,1,1,0,0,2017/09/04,2017/12/10
11973,0,1,1,1,1,1,1,2017/09/02,2017/12/10
11974,0,0,0,0,0,1,1,2017/09/03,2017/11/26
11971,0,0,0,0,0,0,1,2017/09/03,2017/11/26
11970,1,1,1,1,1,1,0,2017/09/04,2017/12/09
11969,0,0,0,0,0,1,1,2017/12/04,2018/03/18
11967,1,0,0,0,0,0,1,2017/09/02,2018/03/19
11968,0,0,0,0,0,1,1,2017/09/02,2018/03/18
11965,0,0,0,0,0,1,1,2017/09/02,2017/09/24
11966,0,0,0,0,0,1,1,2018/01/01,2018/03/18
11975,0,0,0,0,0,1,1,2018/01/01,2018/03/18
11976,0,0,0,0,0,1,1,2017/09/03,2017/10/29
10845,1,1,1,1,1,0,0,2017/10/02,2017/10/06
11978,0,0,0,0,0,1,1,2018/01/01,2018/03/18
11124,1,1,1,1,1,0,0,2017/10/09,2017/10/13
11977,1,1,1,1,1,1,1,2017/11/13,2017/12/10
11979,0,0,0,0,0,1,1,2017/12/04,2018/03/18
11980,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11931,1,1,1,1,1,1,1,2017/12/10,2018/03/20
11928,1,1,1,1,1,1,0,2017/09/02,2017/09/17
11881,0,0,0,0,0,0,1,2017/09/09,2017/09/17
11885,0,0,0,0,0,0,1,2018/02/04,2018/02/18
11880,0,0,0,0,0,1,1,2018/01/29,2018/02/18
11919,1,1,1,1,1,1,1,2017/09/02,2017/11/26
11920,1,1,1,1,1,1,1,2017/10/30,2017/11/26
11921,1,1,1,1,1,0,0,2018/01/29,2018/02/18
11922,1,1,1,1,1,0,0,2018/01/29,2018/02/18
11918,1,1,1,1,1,1,0,2017/12/11,2018/03/20
11917,1,1,1,1,1,1,0,2018/01/08,2018/01/28
11895,1,1,1,1,1,1,0,2017/09/11,2017/10/29
11986,0,0,0,0,0,1,1,2018/01/01,2018/01/28
11909,1,1,1,1,1,1,0,2017/12/11,2018/03/20
11906,1,1,1,1,1,1,1,2017/09/02,2018/03/20
11907,1,1,1,1,1,1,1,2017/09/02,2018/03/20
11897,1,1,1,1,1,1,1,2017/09/02,2018/03/20
11899,1,1,1,1,1,1,1,2018/01/29,2018/03/04
11900,1,1,1,1,1,1,1,2018/01/29,2018/03/04
11901,1,1,1,1,1,1,1,2018/01/29,2018/03/04
11905,1,1,1,1,1,1,1,2017/09/02,2018/03/20
11903,1,1,1,1,1,1,1,2017/09/02,2018/03/18
11904,0,0,0,0,0,1,1,2017/09/02,2018/03/18
11336,0,0,0,0,0,1,1,2017/09/16,2017/09/24
11420,1,1,1,1,1,0,0,2017/10/16,2017/12/08
11407,0,0,0,0,0,1,1,2017/09/30,2017/10/15
11343,0,0,0,0,0,0,1,2017/09/17,2017/09/24
11061,0,0,0,0,0,1,1,2017/12/10,2018/03/18
11370,1,1,1,1,1,1,0,2017/12/11,2018/03/20
11421,1,1,1,1,1,0,0,2017/09/18,2017/10/13
11419,0,0,0,0,0,1,1,2017/10/16,2017/11/05
11045,1,1,1,1,1,0,0,2017/09/18,2017/09/22
11423,1,1,0,0,0,0,0,2017/09/04,2017/09/05
10780,1,1,1,1,1,0,0,2017/09/25,2017/10/13
11426,1,1,1,1,1,0,0,2017/10/16,2017/12/08
11330,0,0,0,0,0,1,0,2017/09/16,2017/09/23
11425,1,1,1,1,1,1,0,2017/09/11,2017/09/24
11410,1,1,1,1,1,1,1,2017/09/18,2017/10/15
11367,0,0,0,0,0,1,1,2018/03/17,2018/03/18
11411,0,0,0,0,0,1,0,2017/11/11,2017/11/18
11408,0,0,0,0,0,1,1,2017/12/10,2018/03/11
11413,0,0,0,0,0,1,1,2017/10/16,2017/11/05
11366,1,1,1,1,1,1,1,2017/12/10,2018/03/20
11412,1,1,1,1,1,1,1,2017/11/20,2017/12/09
10707,1,1,1,1,1,0,0,2017/10/23,2017/10/27
11404,0,0,1,1,1,0,0,2017/11/01,2017/11/03
11402,0,1,1,0,0,0,0,2017/09/05,2017/09/06
11403,1,1,0,0,0,0,0,2017/10/30,2017/10/31
11405,1,1,1,1,0,0,0,2017/11/13,2017/11/16
11409,0,0,0,0,0,1,1,2017/09/30,2017/10/14
11406,0,0,0,0,0,1,1,2017/10/30,2017/12/09
11414,0,0,0,0,0,0,1,2017/10/01,2017/10/15
11416,0,0,0,0,0,1,1,2017/09/30,2017/10/15
11424,1,1,1,1,1,1,0,2017/10/16,2017/11/12
11422,1,1,1,1,1,1,0,2017/09/18,2017/10/14
11377,0,0,0,0,0,0,1,2017/12/10,2018/03/11
11415,0,0,0,0,0,0,1,2017/10/16,2017/11/05
11417,0,0,0,0,0,1,1,2017/11/20,2017/12/09
11418,0,0,0,0,0,1,1,2017/10/16,2017/11/12
11340,0,0,0,0,0,0,1,2017/10/01,2017/10/08
11345,1,0,0,0,0,0,0,2017/09/18,2017/09/25
11346,1,0,0,0,0,0,0,2017/10/02,2017/10/09
11342,0,0,0,0,0,1,0,2017/09/30,2017/10/07
11344,0,0,0,0,0,0,1,2017/09/25,2017/10/08
11347,1,1,1,1,1,0,0,2017/10/09,2017/12/08
10751,1,1,1,1,0,0,0,2017/09/25,2017/09/28
10847,1,1,1,1,0,0,0,2017/09/11,2017/09/14
11079,1,1,1,1,1,0,0,2017/09/04,2017/09/10
11339,1,1,1,1,0,0,0,2017/10/02,2017/10/05
11341,1,1,1,1,1,0,0,2018/02/12,2018/03/20
11042,1,1,1,1,0,0,0,2017/09/18,2017/09/21
11361,0,0,0,0,0,1,1,2017/10/09,2017/12/09
11324,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11328,0,0,0,0,0,1,1,2017/10/09,2017/12/09
11362,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11385,1,1,1,1,1,0,0,2017/12/26,2018/03/20
11392,1,1,1,1,1,1,1,2017/12/25,2018/02/11
11388,1,1,1,1,1,1,1,2017/12/10,2018/03/20
11338,1,1,1,1,1,1,1,2017/09/02,2017/12/09
10836,0,1,1,0,0,0,0,2017/11/28,2017/11/29
11036,0,1,1,1,1,0,0,2017/09/12,2017/09/15
11437,0,0,0,0,1,1,0,2017/09/15,2017/09/16
11436,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11434,1,1,1,1,1,1,1,2017/10/09,2017/12/09
11435,1,1,1,1,1,1,1,2017/12/10,2018/03/20
10750,0,1,1,1,1,0,0,2017/09/26,2017/09/29
11438,1,1,1,1,1,0,0,2018/01/29,2018/02/09
11043,0,1,1,1,1,0,0,2017/09/19,2017/09/22
11429,1,0,0,0,0,0,0,2017/10/30,2017/11/26
10999,0,1,1,1,1,1,0,2017/09/05,2017/09/09
11430,0,1,1,1,1,1,1,2017/11/13,2017/11/26
11428,1,1,1,1,1,1,1,2017/10/09,2017/12/09
10998,0,1,1,1,1,0,0,2017/10/03,2017/10/06
11432,1,1,1,1,1,0,0,2017/10/09,2017/12/08
11433,1,1,1,1,1,1,1,2017/10/09,2017/12/09
11431,1,1,1,1,0,0,0,2017/09/18,2017/09/24
11399,1,1,1,1,1,0,0,2017/09/04,2017/09/29
11354,1,1,1,1,1,0,0,2017/12/11,2017/12/22
11017,1,1,1,1,1,0,0,2017/09/11,2017/09/15
11401,1,1,1,1,1,0,0,2017/09/25,2017/10/06
11400,1,1,1,1,0,0,0,2017/09/25,2017/10/05
11333,1,1,1,1,1,1,1,2017/10/09,2017/11/05
11334,1,1,1,1,1,1,1,2017/10/09,2017/12/09
11335,0,0,0,0,0,1,1,2017/10/09,2017/12/09
11332,0,0,0,0,1,1,1,2017/09/15,2017/09/24
11331,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11329,1,1,1,1,1,0,1,2017/09/11,2017/10/08
11337,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11352,0,1,1,1,1,1,0,2017/10/09,2017/12/09
11349,1,0,0,0,0,0,1,2017/10/01,2017/10/09
11348,0,0,0,0,1,0,0,2017/09/15,2017/09/22
11083,0,1,1,1,1,1,0,2017/09/12,2017/09/16
11081,0,1,1,1,1,1,0,2017/09/19,2017/09/23
11351,0,0,0,0,0,0,1,2017/09/18,2017/10/08
11350,0,1,1,1,1,1,0,2018/02/05,2018/03/20
11393,0,0,0,0,0,1,1,2017/09/02,2017/12/09
11391,0,0,0,0,0,1,1,2017/12/10,2018/03/18
11397,1,1,1,1,1,1,1,2017/12/10,2018/03/19
11396,1,1,1,1,1,0,0,2017/12/11,2018/03/20
11394,0,0,0,0,0,1,0,2017/12/16,2018/03/17
11395,1,1,1,1,1,0,0,2017/10/09,2017/12/08
11386,0,0,0,0,0,1,1,2017/12/10,2018/03/18
11389,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11390,0,0,0,0,1,1,1,2017/10/09,2017/12/09
11387,1,1,1,1,1,0,0,2017/12/11,2018/03/20
11398,0,1,1,1,1,0,0,2018/01/03,2018/02/09
11369,1,1,1,1,1,0,0,2017/09/25,2017/10/16
11376,1,1,1,1,1,0,0,2017/10/16,2017/12/08
11383,1,1,1,1,1,1,1,2017/10/16,2017/12/09
11363,1,1,1,1,0,0,0,2017/10/09,2017/10/16
11364,1,1,1,1,1,0,0,2017/10/17,2017/12/08
11371,1,1,1,1,1,1,1,2017/10/16,2017/12/09
11368,1,1,1,1,1,1,0,2017/11/13,2017/12/09
11372,0,0,0,0,0,1,1,2017/11/18,2017/11/19
11375,1,1,1,1,1,0,0,2017/09/25,2017/10/16
11374,1,1,1,1,1,1,1,2017/10/16,2017/12/09
11373,1,1,1,1,1,0,0,2017/10/09,2017/10/16
11365,1,1,1,1,1,1,1,2017/10/16,2017/12/09
11378,1,1,1,1,1,0,0,2017/09/18,2017/10/16
11382,1,1,1,1,1,0,1,2017/12/10,2018/03/20
11380,0,0,0,0,0,0,1,2017/10/09,2017/12/03
11381,1,1,1,1,1,0,1,2017/10/16,2017/12/08
11327,1,1,1,1,1,1,1,2017/10/09,2017/12/09
11326,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11325,1,1,1,1,1,0,0,2017/09/11,2017/10/08
11358,0,0,0,0,0,1,0,2017/12/16,2017/12/23
11359,0,1,1,1,1,0,0,2017/12/12,2017/12/22
11360,0,0,0,0,0,1,1,2017/10/09,2017/12/09
11353,1,1,1,1,1,0,0,2017/09/04,2017/12/08
11355,1,1,1,1,1,0,0,2018/02/12,2018/03/20
11356,1,1,1,1,0,0,0,2017/10/09,2017/12/07
11357,1,1,1,1,1,0,0,2017/10/09,2017/12/08
11439,0,1,1,1,1,0,0,2018/02/13,2018/03/20
11686,1,1,1,1,1,1,0,2017/09/02,2018/03/20
11691,1,1,1,1,1,1,1,2017/12/10,2018/03/20
11687,1,1,1,1,1,1,1,2017/09/02,2018/03/20
11685,0,0,0,0,0,0,1,2017/09/03,2018/01/07
11690,1,1,1,1,1,0,1,2017/09/03,2018/03/20
11688,0,0,0,0,0,1,0,2017/09/02,2017/11/05
11689,0,0,0,0,0,1,1,2017/09/02,2018/01/07
12031,1,0,0,0,0,0,1,2017/09/04,2017/11/12
12028,1,1,1,1,1,1,1,2017/09/02,2018/03/20
12025,1,1,1,1,1,1,0,2017/09/02,2018/03/20
12022,0,0,0,0,0,1,1,2017/09/02,2018/03/18
12023,0,0,0,0,0,1,0,2017/11/13,2018/03/17
10828,0,0,0,0,0,1,0,2017/11/13,2018/03/17
12029,1,1,1,1,1,1,1,2017/09/02,2018/03/20
12017,1,1,1,1,1,1,1,2017/09/02,2018/03/20
12016,0,0,0,0,0,1,1,2017/09/02,2018/03/18
12030,0,0,0,0,0,1,1,2017/09/02,2018/03/18
12026,1,1,1,1,1,1,1,2017/09/02,2018/03/20
12027,1,0,0,0,0,0,1,2017/09/03,2018/03/19
12024,1,1,1,1,1,1,0,2017/09/02,2018/03/20
12018,1,1,1,1,1,1,1,2017/12/11,2018/03/20
12021,1,1,1,1,1,0,0,2017/11/13,2017/12/08
12019,0,0,0,0,0,1,1,2017/09/02,2018/03/18
11782,1,1,1,1,1,1,1,2017/09/02,2017/11/05
11776,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11781,1,0,0,0,0,0,1,2017/09/25,2017/10/08
11780,0,1,1,1,1,1,0,2017/10/03,2017/10/14
11117,0,0,0,0,0,1,1,2017/09/02,2017/12/09
11802,0,0,0,0,0,1,1,2017/09/03,2017/12/09
11849,1,1,1,1,1,1,0,2017/12/11,2018/02/25
11847,1,1,1,1,1,1,1,2017/09/03,2017/12/09
11848,1,1,1,1,1,1,1,2017/12/10,2018/02/25
11851,1,1,1,1,1,1,1,2017/12/10,2018/02/25
11850,1,1,1,1,1,1,1,2017/12/10,2018/02/25
11797,1,1,1,1,1,0,0,2017/12/11,2018/02/25
11859,0,0,0,0,0,1,1,2017/11/11,2017/11/19
11798,1,1,1,1,1,0,0,2017/12/11,2018/02/11
11800,0,1,1,1,1,1,0,2017/12/12,2018/02/11
11860,0,0,0,0,0,0,1,2017/11/11,2017/11/19
11789,1,0,0,0,0,0,1,2017/12/17,2018/02/04
11729,0,0,0,0,0,1,1,2018/01/08,2018/01/28
11793,0,0,0,0,0,0,1,2017/10/02,2017/10/08
11786,1,1,1,1,1,1,1,2017/10/09,2017/12/08
11794,1,1,1,1,1,1,1,2017/10/16,2017/11/05
11795,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11722,1,1,1,1,1,1,1,2017/09/02,2018/03/20
11721,1,1,1,1,1,1,1,2017/09/02,2018/03/20
11720,0,0,0,0,0,1,1,2017/12/11,2018/01/28
11730,1,1,1,1,1,1,1,2017/09/02,2018/03/20
11727,0,0,0,0,0,1,0,2017/12/11,2018/01/28
11726,1,1,1,1,1,0,0,2017/09/05,2018/03/20
11779,1,1,1,1,1,0,0,2018/01/01,2018/01/14
11778,1,1,1,1,1,1,1,2017/09/02,2018/01/28
11777,0,0,0,0,0,1,1,2017/12/11,2018/01/28
11723,1,1,1,1,1,1,1,2017/10/16,2018/01/21
11724,1,1,1,1,1,1,0,2018/01/22,2018/02/11
11856,0,1,0,1,1,0,0,2017/12/12,2018/02/25
11857,1,1,1,1,1,1,0,2017/09/04,2017/12/09
10748,0,0,0,0,0,1,1,2017/09/16,2017/09/17
11862,1,0,0,0,0,0,0,2017/10/02,2017/10/23
11833,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11832,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11835,0,0,0,0,0,0,1,2018/01/15,2018/03/18
11836,0,0,0,0,0,0,1,2017/09/18,2017/12/03
11834,1,1,1,1,1,1,0,2017/09/11,2017/09/24
11819,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11829,0,0,0,0,0,1,1,2017/09/03,2017/11/05
11825,0,0,0,0,0,1,1,2017/11/20,2018/03/18
11827,0,0,0,0,0,0,1,2017/09/03,2017/11/05
11826,0,0,0,0,0,1,0,2017/09/25,2017/11/05
11817,0,0,0,0,0,1,1,2017/09/02,2017/11/05
11823,0,0,0,0,0,1,1,2017/09/18,2017/11/05
11824,0,0,0,0,0,1,1,2017/09/25,2017/11/05
11828,1,1,1,1,1,1,0,2017/09/11,2017/09/24
11818,1,1,1,1,1,0,1,2017/09/11,2017/09/24
11820,0,0,0,0,0,1,1,2017/09/02,2017/11/05
11837,0,0,0,0,0,1,0,2017/09/18,2017/11/05
11831,0,0,0,0,0,1,0,2017/11/20,2018/03/17
11822,0,0,0,0,0,1,1,2017/11/20,2018/03/18
11821,1,1,1,1,1,0,0,2018/01/08,2018/02/04
11816,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11830,0,0,0,0,0,1,1,2017/11/20,2018/03/18
11701,0,0,0,0,0,1,1,2017/12/10,2018/03/18
11702,0,0,0,0,0,1,1,2017/09/25,2017/12/09
11697,1,0,0,0,0,0,1,2017/11/06,2017/12/03
11698,0,0,0,0,0,0,1,2017/12/10,2017/12/31
11696,0,1,1,1,1,1,0,2017/11/07,2017/12/03
11700,1,0,0,0,0,0,0,2018/01/08,2018/03/19
11715,0,0,0,0,0,1,1,2017/10/23,2017/12/09
11713,0,0,0,0,0,1,0,2017/11/13,2017/12/09
11714,0,0,0,0,0,1,0,2018/01/15,2018/02/25
11716,1,1,1,1,1,1,1,2017/12/10,2018/03/20
11712,0,0,0,0,0,1,1,2018/01/15,2018/02/25
11711,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11719,1,1,1,1,1,1,0,2017/09/02,2017/12/09
11704,1,1,1,1,1,0,1,2017/09/11,2017/09/24
11717,1,1,1,1,1,0,1,2018/01/01,2018/01/14
11718,1,1,1,1,1,0,0,2018/02/19,2018/03/16
11703,0,0,0,0,0,1,1,2018/01/15,2018/02/25
11705,0,0,0,0,0,1,1,2017/09/25,2017/10/08
11710,1,1,1,1,1,1,1,2017/12/10,2018/03/20
11707,1,1,1,1,1,1,1,2017/11/06,2017/12/04
11708,0,0,0,0,0,1,1,2017/12/10,2017/12/31
11706,1,0,0,0,0,0,0,2018/01/08,2018/02/04
11709,0,0,0,0,0,1,1,2017/12/10,2017/12/31
11796,1,1,1,1,1,0,0,2018/02/26,2018/03/09
11801,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11799,1,0,0,0,0,0,1,2017/12/10,2018/03/19
11865,0,0,0,0,0,1,0,2017/10/14,2017/10/21
11864,0,0,0,0,0,0,1,2017/10/15,2017/10/22
11868,0,0,0,0,0,0,1,2017/10/14,2017/10/22
11790,1,1,1,1,1,1,1,2017/09/02,2017/12/09
11732,1,1,1,1,1,0,0,2017/12/11,2018/02/23
11069,1,1,1,1,1,0,0,2017/09/04,2017/09/29
11747,0,0,0,0,0,0,1,2017/12/10,2017/12/31
11738,0,0,0,0,0,0,1,2017/09/18,2017/10/01
11734,1,1,1,1,1,0,0,2017/10/30,2017/12/08
11749,1,1,1,1,1,0,0,2017/10/02,2017/12/08
11733,1,1,1,1,1,0,0,2018/02/26,2018/03/20
11746,1,1,1,1,1,1,1,2017/09/02,2017/09/10
11742,1,1,1,1,1,1,1,2017/10/02,2017/12/08
11743,1,1,1,1,1,1,1,2017/10/03,2017/12/08
11745,1,1,1,1,1,1,1,2017/12/10,2018/02/25
11744,1,1,1,1,1,1,1,2018/01/22,2018/02/11
11740,0,0,0,0,0,0,1,2018/01/15,2018/02/25
11739,0,0,0,0,0,0,1,2017/10/08,2017/11/26
11741,0,0,0,0,0,0,1,2018/01/21,2018/02/25
11736,1,1,1,1,1,0,0,2017/12/11,2017/12/24
11750,1,1,1,1,1,0,0,2018/01/15,2018/03/20
11753,0,0,0,0,0,1,0,2018/01/15,2018/02/24
11754,0,0,0,0,0,1,0,2017/10/07,2017/11/18
11751,0,0,0,0,1,0,0,2018/01/19,2018/02/23
11752,1,1,1,1,0,0,0,2018/01/15,2018/02/22
11755,0,0,0,0,0,0,1,2017/10/08,2017/11/19
