StopArea:OCE87386680,gare de Les Mureaux,48.99266549,1.91304486
StopArea:OCE87410696,Meulan-Place-du-Vexin,27.14097341,-3.40456064
StopArea:OCE87381830,gare de Meulan-Hardricourt,49.00573664,1.90188702
StopArea:OCE87381558,gare de Juziers,48.99230019,1.84587368
StopArea:OCE87410852,Gargenville-Mairie,48.98941564,1.81008308
StopArea:OCE87381574,gare de Issou-Porcheville,48.97930944,1.7850787
StopArea:OCE87381582,gare de Limay,48.98416047,1.74712329
StopArea:OCE87381590,gare de Mantes-Station,48.98361425,1.71562988
StopArea:OCE87387001,gare de Evreux - Normandie,49.01855876,1.14988767
StopArea:OCE87444299,gare de Bernay,49.08698855,0.595728
StopArea:OCE87444265,gare de Lisieux,49.1372519,0.23168224
StopArea:OCE87444000,gare de Caen,49.17654371,-0.34826957
StopArea:OCE87444067,gare de Bayeux,49.2694443,-0.69771168
StopArea:OCE87447219,gare de Lison,49.22705349,-1.05028492
StopArea:OCE87447243,gare de Carentan,49.30180335,-1.2420982
StopArea:OCE87447284,gare de Valognes,49.50538585,-1.4803232
StopArea:OCE87444877,gare de Cherbourg,49.63349848,-1.62147266
StopArea:OCE87444349,gare de Pont-l'Evêque,49.28702429,0.19196911
StopArea:OCE87444372,gare de Trouville-Deauville,49.35849952,0.08484284
StopArea:OCE87386573,gare de Poissy,48.93315537,2.04113812
StopArea:OCE87386649,gare de Villennes-sur-Seine,48.93950629,1.99948
StopArea:OCE87386656,gare de Vernouillet-Verneuil,48.98139922,1.98285008
StopArea:OCE87386664,gare de Clairières-de-Verneuil,48.99235837,1.95517622
StopArea:OCE87386730,gare de Aubergenville-Elisabet.,48.97194705,1.84846949
StopArea:OCE87386763,gare de Epône-Méziéres,48.9632876,1.809271
StopArea:OCE87391102,gare de Paris-Montp.3-Vaug.,48.83870597,2.31662734
StopArea:OCE87547000,gare de Paris-Austerlitz,48.84165219,2.36603927
StopArea:OCE87393009,gare de Versailles-Chantiers,48.79556635,2.13546496
StopArea:OCE87393488,gare de Dreux,48.73148271,1.37016611
StopArea:OCE87393595,gare de Verneuil-sur-Avre,48.74273478,0.9292008
StopArea:OCE87444638,gare de L'Aigle,48.7666838,0.62073331
StopArea:OCE87444562,gare de Surdon,48.66490121,0.1341297
StopArea:OCE87444539,gare de Argentan,48.73845947,-0.02572377
StopArea:OCE87448084,gare de Briouze,48.70200316,-0.36744375
StopArea:OCE87448001,gare de Flers,48.74437263,-0.57368061
StopArea:OCE87448159,gare de Vire,48.84635383,-0.88316925
StopArea:OCE87447698,gare de Villedieu (Gare),48.83415156,-1.22545495
StopArea:OCE87447649,gare de Folligny,48.82915304,-1.40639963
StopArea:OCE87447680,gare de Granville,48.83884408,-1.58677824
StopArea:OCE87444588,gare de Le Merlerault,48.70241495,0.28349405
StopArea:OCE87444604,gare de Ste-Gauburge,48.71726323,0.42810818
StopArea:OCE87393553,gare de Nonancourt,48.77575107,1.19279866
StopArea:OCE87415885,gare de Rosny-sur-Seine,48.99716989,1.6306259
StopArea:OCE87415893,gare de Bonnières,49.03860315,1.58150823
StopArea:OCE87576009,gare de Vierzon,47.2265163,2.05982407
StopArea:OCE87597062,gare de Issoudun,46.94784857,1.98492117
StopArea:OCE87543017,gare de Aubrais-(les),47.92691735,1.90608452
StopArea:OCE87597005,gare de Châteauroux,46.80982271,1.6994568
StopArea:OCE87597120,gare de Argenton-sur-Creuse,46.5922252,1.5182305
StopArea:OCE87592378,gare de La Souterraine,46.23975002,1.49223439
StopArea:OCE87592006,gare de Limoges-Bénédictins,45.8362085,1.26745216
StopArea:OCE87594200,gare de Uzerche,45.44062082,1.57022797
StopArea:OCE87594002,gare de Brive-la-Gaillarde,45.15256243,1.52862252
StopArea:OCE87594333,gare de Souillac,44.90233724,1.4652148
StopArea:OCE87613141,gare de Gourdon,44.74189788,1.38927561
StopArea:OCE87613000,gare de Cahors,44.44916013,1.43323753
StopArea:OCE87613356,gare de Caussade (T.-et-G.),44.16230407,1.5334529
StopArea:OCE87611244,gare de Montauban-Ville-Bourbon,44.01463933,1.34197365
StopArea:OCE87611004,gare de Toulouse-Matabiau,43.61146412,1.45355763
StopArea:OCE87611384,gare de Auterive,43.348835,1.46862436
StopArea:OCE87611368,gare de Saverdun,43.23942087,1.57042184
StopArea:OCE87611343,gare de Pamiers,43.11617549,1.61899794
StopArea:OCE87611616,gare de Foix,42.96929876,1.60739366
StopArea:OCE87611590,gare de Tarascon-sur-Ariège,42.84945283,1.60003103
StopArea:OCE87611574,gare de Les Cabannes,42.78653697,1.68617988
StopArea:OCE87611558,gare de Luzenac-Garanou,42.76444377,1.75315369
StopArea:OCE87611533,gare de Ax-les-Thermes,42.7248054,1.83331503
StopArea:OCE87611525,gare de Mérens-les-Vals,42.65867717,1.83642015
StopArea:OCE87611517,gare de Andorre-L'Hospitalet,42.58838459,1.79851505
