8849,2017/11/07,1
8849,2017/11/08,1
8849,2017/11/09,1
8849,2017/11/10,1
8849,2017/10/23,1
8849,2017/10/24,1
8849,2017/10/25,1
8849,2017/10/26,1
8849,2017/10/27,1
8849,2017/10/28,1
8849,2017/10/30,1
8849,2017/10/31,1
8849,2017/11/02,1
8849,2017/11/03,1
8849,2017/11/04,1
8849,2017/11/13,1
8849,2017/11/14,1
8849,2017/11/15,1
8849,2017/11/16,1
8849,2017/11/17,1
8849,2017/11/18,1
8849,2017/11/20,1
8849,2017/11/21,1
8849,2017/11/22,1
8849,2017/11/23,1
8849,2017/11/24,1
8849,2017/11/25,1
8849,2017/11/27,1
8849,2017/11/28,1
8849,2017/11/29,1
8849,2017/11/30,1
8849,2017/12/01,1
8849,2017/12/02,1
8849,2017/11/01,2
1868,2017/11/01,2
8909,2017/09/18,2
8909,2017/09/19,2
8909,2017/09/20,2
8909,2017/09/21,2
8909,2017/09/25,2
8909,2017/09/26,2
8909,2017/09/27,2
8909,2017/09/28,2
8864,2017/11/01,2
8895,2017/11/01,1
3539,2017/11/04,1
8865,2017/10/30,2
8865,2017/10/31,2
8865,2017/11/02,2
8865,2017/11/03,2
8865,2017/11/11,2
8865,2017/11/12,2
8865,2017/10/29,2
8874,2017/11/06,1
8874,2017/11/07,1
8874,2017/11/08,1
8874,2017/11/09,1
8874,2017/11/10,1
8874,2017/11/13,1
8874,2017/11/14,1
8874,2017/11/15,1
8874,2017/11/16,1
8874,2017/11/17,1
8874,2017/11/18,1
8874,2017/11/20,1
8874,2017/11/21,1
8874,2017/11/22,1
8874,2017/11/23,1
8874,2017/11/24,1
8874,2017/11/25,1
8874,2017/11/27,1
8874,2017/11/28,1
8874,2017/11/29,1
8874,2017/11/30,1
8874,2017/12/01,1
8874,2017/12/02,1
8874,2017/10/28,1
8874,2017/11/04,1
8884,2017/11/06,1
8884,2017/11/07,1
8884,2017/11/08,1
8884,2017/11/09,1
8884,2017/11/10,1
8884,2017/10/23,1
8884,2017/10/24,1
8884,2017/10/25,1
8884,2017/10/26,1
8884,2017/10/27,1
8884,2017/10/29,1
8884,2017/10/30,1
8884,2017/10/31,1
8884,2017/11/01,1
8884,2017/11/02,1
8884,2017/11/03,1
8884,2017/11/04,1
8884,2017/11/05,1
8884,2017/11/13,1
8884,2017/11/14,1
8884,2017/11/15,1
8884,2017/11/16,1
8884,2017/11/17,1
8884,2017/11/18,1
8884,2017/11/19,1
8884,2017/11/20,1
8884,2017/11/21,1
8884,2017/11/22,1
8884,2017/11/23,1
8884,2017/11/24,1
8884,2017/11/25,1
8884,2017/11/26,1
8884,2017/11/27,1
8884,2017/11/28,1
8884,2017/11/29,1
8884,2017/11/30,1
8884,2017/12/01,1
8884,2017/12/02,1
8884,2017/10/28,2
8858,2017/11/06,1
8858,2017/11/07,1
8858,2017/11/08,1
8858,2017/11/09,1
8858,2017/11/10,1
8858,2017/10/23,1
8858,2017/10/24,1
8858,2017/10/25,1
8858,2017/10/26,1
8858,2017/10/27,1
8858,2017/10/28,1
8858,2017/10/30,1
8858,2017/10/31,1
8858,2017/11/01,1
8858,2017/11/02,1
8858,2017/11/03,1
8858,2017/11/04,1
8858,2017/11/05,1
8858,2017/11/13,1
8858,2017/11/14,1
8858,2017/11/15,1
8858,2017/11/16,1
8858,2017/11/17,1
8858,2017/11/18,1
8858,2017/11/19,1
8858,2017/11/20,1
8858,2017/11/21,1
8858,2017/11/22,1
8858,2017/11/23,1
8858,2017/11/24,1
8858,2017/11/25,1
8858,2017/11/26,1
8858,2017/11/27,1
8858,2017/11/28,1
8858,2017/11/29,1
8858,2017/11/30,1
8858,2017/12/01,1
8858,2017/12/02,1
8858,2017/10/29,2
8876,2017/11/01,1
8876,2017/10/29,1
8876,2017/11/05,1
8892,2017/10/28,1
8860,2017/10/29,1
8867,2017/10/29,1
8885,2017/10/28,1
2368,2017/09/09,1
1601,2017/09/16,1
8842,2017/09/23,1
8842,2017/10/28,1
8842,2017/11/04,1
12880,2017/09/18,2
12880,2017/09/19,2
12880,2017/09/20,2
12880,2017/09/21,2
12880,2017/09/22,2
12880,2017/09/25,2
12880,2017/09/26,2
12880,2017/09/27,2
12880,2017/09/28,2
12880,2017/09/29,2
12880,2017/10/01,2
8854,2017/11/01,2
5868,2017/11/13,1
8897,2017/09/11,1
8897,2017/09/12,1
8897,2017/09/13,1
8897,2017/09/14,1
8897,2017/09/15,1
8897,2017/09/16,1
8897,2017/09/17,1
8897,2017/09/18,1
8897,2017/09/19,1
8897,2017/09/20,1
8897,2017/09/21,1
8897,2017/09/22,1
8897,2017/09/23,1
8897,2017/09/24,1
8897,2017/10/30,1
8897,2017/10/31,1
8897,2017/11/01,1
8897,2017/11/02,1
8897,2017/11/03,1
8897,2017/11/04,1
8897,2017/11/05,1
8897,2017/09/25,1
8897,2017/09/26,1
8897,2017/09/27,1
8897,2017/09/28,1
8897,2017/09/29,1
8897,2017/10/01,1
8897,2017/10/02,1
8897,2017/10/03,1
8897,2017/10/04,1
8897,2017/10/05,1
8897,2017/10/06,1
8897,2017/10/08,1
8897,2017/10/09,1
8897,2017/10/10,1
8897,2017/10/11,1
8897,2017/10/12,1
8897,2017/10/13,1
8897,2017/10/15,1
8897,2017/10/16,1
8897,2017/10/17,1
8897,2017/10/18,1
8897,2017/10/19,1
8897,2017/10/20,1
8897,2017/10/22,1
8897,2017/10/23,1
8897,2017/10/24,1
8897,2017/10/25,1
8897,2017/10/26,1
8897,2017/10/27,1
8897,2017/10/29,1
8897,2017/11/06,1
8897,2017/11/07,1
8897,2017/11/08,1
8897,2017/11/09,1
8897,2017/11/10,1
8897,2017/11/12,2
8888,2017/10/23,1
8888,2017/10/24,1
8888,2017/10/25,1
8888,2017/10/26,1
8888,2017/10/27,1
8888,2017/11/06,1
8888,2017/11/07,1
8888,2017/11/08,1
8888,2017/11/09,1
8888,2017/11/10,1
8888,2017/09/11,1
8888,2017/09/12,1
8888,2017/09/13,1
8888,2017/09/14,1
8888,2017/09/15,1
8888,2017/09/16,1
8888,2017/09/18,1
8888,2017/09/19,1
8888,2017/09/20,1
8888,2017/09/21,1
8888,2017/09/22,1
8888,2017/09/23,1
8888,2017/10/30,1
8888,2017/10/31,1
8888,2017/11/02,1
8888,2017/11/03,1
8888,2017/11/04,1
8888,2017/11/13,1
8888,2017/11/14,1
8888,2017/11/15,1
8888,2017/11/16,1
8888,2017/11/17,1
8888,2017/11/18,1
8888,2017/11/20,1
8888,2017/11/21,1
8888,2017/11/22,1
8888,2017/11/23,1
8888,2017/11/24,1
8888,2017/11/25,1
8888,2017/11/27,1
8888,2017/11/28,1
8888,2017/11/29,1
8888,2017/11/30,1
8888,2017/12/01,1
8888,2017/12/02,1
8888,2017/11/01,2
17440,2017/10/23,2
17440,2017/10/24,2
17440,2017/10/25,2
17440,2017/10/26,2
17440,2017/10/27,2
17440,2017/10/30,2
17440,2017/10/31,2
17440,2017/11/01,2
17440,2017/11/02,2
17440,2017/11/03,2
8871,2017/09/11,1
8871,2017/09/12,1
8871,2017/09/13,1
8871,2017/09/14,1
8871,2017/09/15,1
8871,2017/09/16,1
8871,2017/09/17,1
8871,2017/09/18,1
8871,2017/09/19,1
8871,2017/09/20,1
8871,2017/09/21,1
8871,2017/09/22,1
8871,2017/09/23,1
8871,2017/09/24,1
8871,2017/10/30,1
8871,2017/10/31,1
8871,2017/11/01,1
8871,2017/11/02,1
8871,2017/11/03,1
8871,2017/11/04,1
8871,2017/11/05,1
8871,2017/10/28,1
8871,2017/09/25,1
8871,2017/09/26,1
8871,2017/09/27,1
8871,2017/09/28,1
8871,2017/09/29,1
8871,2017/10/02,1
8871,2017/10/03,1
8871,2017/10/04,1
8871,2017/10/05,1
8871,2017/10/06,1
8871,2017/10/09,1
8871,2017/10/10,1
8871,2017/10/11,1
8871,2017/10/12,1
8871,2017/10/13,1
8871,2017/10/16,1
8871,2017/10/17,1
8871,2017/10/18,1
8871,2017/10/19,1
8871,2017/10/20,1
8871,2017/10/23,1
8871,2017/10/24,1
8871,2017/10/25,1
8871,2017/10/26,1
8871,2017/10/27,1
8871,2017/11/06,1
8871,2017/11/07,1
8871,2017/11/08,1
8871,2017/11/09,1
8871,2017/11/10,1
8881,2017/09/11,1
8881,2017/09/12,1
8881,2017/09/13,1
8881,2017/09/14,1
8881,2017/09/15,1
8881,2017/09/16,1
8881,2017/09/17,1
8881,2017/10/02,1
8881,2017/10/03,1
8881,2017/10/04,1
8881,2017/10/05,1
8881,2017/10/06,1
8881,2017/10/16,1
8881,2017/10/17,1
8881,2017/10/18,1
8881,2017/10/19,1
8881,2017/10/20,1
8881,2017/11/06,1
8881,2017/11/07,1
8881,2017/11/08,1
8881,2017/11/09,1
8881,2017/11/10,1
8881,2017/11/01,1
8881,2017/11/04,1
8881,2017/11/05,1
8881,2017/09/23,1
8881,2017/09/24,1
8881,2017/10/29,1
17441,2017/11/01,2
8836,2017/11/13,2
8917,2017/11/01,1
8922,2017/09/16,1
8922,2017/09/23,1
8922,2017/10/28,1
8922,2017/11/04,1
8839,2017/10/20,1
8891,2017/11/01,1
8891,2017/09/17,1
8891,2017/09/24,1
8891,2017/11/19,1
8891,2017/11/26,1
8921,2017/11/01,1
8921,2017/09/24,1
8921,2017/11/19,1
8921,2017/11/26,1
8921,2017/09/17,1
356,2017/10/10,1
8838,2017/10/03,1
8838,2017/10/20,2
8838,2017/10/31,2
8838,2017/11/01,2
8838,2017/11/03,2
8838,2017/10/25,2
8838,2017/10/26,2
8838,2017/10/27,2
8837,2017/10/25,1
8837,2017/10/26,1
8837,2017/10/27,1
8837,2017/09/26,1
8837,2017/09/27,1
8837,2017/09/28,1
8837,2017/10/04,1
8837,2017/10/05,1
8837,2017/09/19,1
8837,2017/09/20,1
8837,2017/09/21,1
8837,2017/09/22,1
8837,2017/10/31,1
8837,2017/11/03,1
8919,2017/10/29,1
1780,2017/09/30,1
8915,2017/11/11,1
12670,2017/09/18,2
12670,2017/09/19,2
12670,2017/09/20,2
12670,2017/09/21,2
12670,2017/09/22,2
12670,2017/10/23,2
12670,2017/10/24,2
12670,2017/10/25,2
12670,2017/10/26,2
12670,2017/10/27,2
12670,2017/10/30,2
12670,2017/10/31,2
12670,2017/11/01,2
12670,2017/11/02,2
12670,2017/11/03,2
12670,2017/11/06,2
12670,2017/11/07,2
12670,2017/11/08,2
12670,2017/11/09,2
12670,2017/11/10,2
12670,2017/11/27,2
12670,2017/11/28,2
12670,2017/11/29,2
12670,2017/11/30,2
12670,2017/12/01,2
8923,2017/11/01,2
2174,2017/11/01,1
8853,2017/10/23,2
8853,2017/10/24,2
8853,2017/10/25,2
8853,2017/10/26,2
8853,2017/10/27,2
8853,2017/10/30,2
8853,2017/10/31,2
8853,2017/11/01,2
8853,2017/11/02,2
8853,2017/11/03,2
214,2017/11/01,2
8929,2017/10/23,2
8929,2017/10/24,2
8929,2017/10/25,2
8929,2017/10/26,2
8929,2017/10/27,2
8929,2017/10/30,2
8929,2017/10/31,2
8929,2017/11/01,2
8929,2017/11/02,2
8929,2017/11/03,2
8785,2017/11/01,1
204,2017/11/01,1
8931,2017/11/01,2
8924,2017/11/01,2
8943,2017/10/30,2
8943,2017/10/31,2
8943,2017/11/02,2
8943,2017/11/03,2
8943,2017/10/23,2
8943,2017/10/24,2
8943,2017/10/25,2
8943,2017/10/26,2
8943,2017/10/27,2
8938,2017/11/01,2
8940,2017/11/01,2
17446,2017/11/01,2
12674,2017/10/23,2
12674,2017/10/24,2
12674,2017/10/25,2
12674,2017/10/26,2
12674,2017/10/27,2
12674,2017/10/30,2
12674,2017/10/31,2
12674,2017/11/01,2
12674,2017/11/02,2
12674,2017/11/03,2
8932,2017/10/30,2
8936,2017/11/01,1
8928,2017/11/01,1
8947,2017/10/01,1
8947,2017/11/13,1
8947,2017/11/14,1
8947,2017/11/15,1
8947,2017/11/16,1
8947,2017/11/17,1
8947,2017/10/30,1
8947,2017/10/31,1
8947,2017/11/02,1
8947,2017/11/03,1
8947,2017/11/06,1
8947,2017/11/07,1
8947,2017/11/08,1
8947,2017/11/09,1
8947,2017/10/17,1
8947,2017/10/18,1
8947,2017/09/17,1
8947,2017/11/27,1
8954,2017/10/17,1
8954,2017/11/08,1
8953,2017/10/30,1
8953,2017/11/01,1
8953,2017/11/02,1
8953,2017/10/16,1
8953,2017/11/06,1
8953,2017/11/07,1
8953,2017/11/05,2
8953,2017/10/22,2
3382,2017/09/16,1
3382,2017/09/30,1
8952,2017/11/21,1
8952,2017/09/12,1
8952,2017/11/29,1
8949,2017/09/03,1
8949,2017/09/04,1
8949,2017/09/05,1
8949,2017/09/06,1
8949,2017/09/07,1
8949,2017/09/08,1
8949,2017/09/09,1
8949,2017/09/10,1
8949,2017/09/11,1
8949,2017/09/13,1
8949,2017/09/14,1
8949,2017/09/15,1
8949,2017/09/17,1
8949,2017/10/02,1
8949,2017/10/03,1
8949,2017/10/04,1
8949,2017/10/05,1
8949,2017/10/06,1
8949,2017/10/07,1
8949,2017/10/08,1
8949,2017/10/09,1
8949,2017/10/10,1
8949,2017/10/11,1
8949,2017/10/12,1
8949,2017/10/13,1
8949,2017/10/14,1
8949,2017/10/15,1
8949,2017/10/23,1
8949,2017/10/24,1
8949,2017/10/25,1
8949,2017/10/26,1
8949,2017/10/27,1
8949,2017/10/28,1
8949,2017/10/01,1
8949,2017/10/19,1
8949,2017/10/20,1
8949,2017/10/21,1
8949,2017/10/22,1
8949,2017/11/03,1
8949,2017/11/04,1
8949,2017/11/05,1
8949,2017/11/09,1
8949,2017/11/10,1
8949,2017/11/11,1
8949,2017/11/12,1
8949,2017/11/21,2
8949,2017/09/12,2
8949,2017/09/16,2
8949,2017/10/29,2
8949,2017/11/29,2
8949,2017/11/02,2
8949,2017/09/28,2
8949,2017/09/29,2
8949,2017/09/30,2
702,2017/09/03,1
3376,2017/09/17,2
3376,2017/10/01,2
8972,2017/11/25,1
8972,2017/11/26,1
8972,2017/09/03,1
8972,2017/11/27,1
8972,2017/11/28,1
8972,2017/11/29,1
8972,2017/11/30,1
8972,2017/12/01,1
8972,2017/12/02,1
9001,2017/11/26,1
9001,2017/09/03,1
8999,2017/12/01,1
8992,2017/11/01,2
9000,2017/11/11,1
9000,2017/11/01,1
9006,2017/11/01,2
8994,2017/11/01,2
8994,2017/11/11,2
9345,2017/11/01,2
9345,2017/11/02,2
8995,2017/11/02,1
9003,2017/12/01,1
8997,2017/11/25,1
8997,2017/11/26,1
8997,2017/09/03,1
8997,2017/12/02,1
9004,2017/10/31,1
8990,2017/09/24,2
8990,2017/10/01,2
8998,2017/11/01,1
9002,2017/10/31,2
9014,2017/11/11,1
9014,2017/10/31,1
9014,2017/11/01,1
2187,2017/10/31,2
2187,2017/11/01,2
8961,2017/11/11,1
8961,2017/11/01,1
8986,2017/12/01,1
8982,2017/12/01,1
8974,2017/11/25,1
8974,2017/11/26,1
8974,2017/09/03,1
8974,2017/11/27,1
8974,2017/11/28,1
8974,2017/11/29,1
8974,2017/11/30,1
8974,2017/12/01,1
8974,2017/12/02,1
184,2017/09/03,1
8970,2017/11/01,2
8970,2017/11/11,2
8981,2017/10/31,1
384,2017/11/01,1
8988,2017/11/26,2
8984,2017/10/31,2
767,2017/11/27,1
8964,2017/11/26,1
8964,2017/09/03,1
8964,2017/11/27,1
8964,2017/11/28,1
8964,2017/11/29,1
8964,2017/11/30,1
8964,2017/12/01,1
8964,2017/12/02,1
8979,2017/11/26,1
8979,2017/09/03,1
8980,2017/11/11,1
8978,2017/11/18,1
197,2017/09/03,1
9007,2017/09/04,1
9007,2017/11/27,1
9007,2017/11/28,1
9007,2017/11/29,1
9007,2017/11/30,1
9007,2017/12/01,1
9008,2017/11/01,1
9008,2017/09/24,2
9008,2017/10/01,2
4387,2017/11/25,2
4387,2017/11/26,2
1585,2017/11/01,2
9010,2017/11/01,1
9010,2017/11/25,2
1775,2017/11/25,2
2360,2017/11/25,1
13554,2017/11/19,2
13554,2017/11/26,2
4356,2017/11/25,2
13555,2017/11/19,1
13555,2017/11/25,2
10044,2017/10/16,1
10044,2017/10/17,1
10044,2017/10/18,1
10044,2017/10/19,1
10044,2017/10/20,1
10044,2017/10/23,1
10044,2017/10/24,1
10044,2017/10/25,1
10044,2017/10/26,1
10044,2017/10/27,1
10044,2017/11/27,1
10044,2017/11/28,1
10044,2017/11/29,1
10044,2017/11/30,1
10044,2017/12/01,1
10049,2017/10/02,1
10049,2017/10/03,1
10049,2017/10/04,1
10049,2017/10/05,1
10049,2017/10/06,1
10049,2017/10/09,1
10049,2017/10/10,1
10049,2017/10/11,1
10049,2017/10/12,1
10049,2017/10/13,1
10049,2017/09/18,1
10049,2017/09/19,1
10049,2017/09/20,1
10049,2017/09/21,1
10049,2017/09/22,1
10049,2017/09/23,1
10049,2017/09/25,1
10049,2017/09/26,1
10049,2017/09/27,1
10049,2017/09/28,1
10049,2017/09/29,1
10049,2017/09/30,1
10043,2017/10/16,2
10043,2017/10/17,2
10043,2017/10/18,2
10043,2017/10/19,2
10043,2017/10/20,2
10043,2017/10/23,2
10043,2017/10/24,2
10043,2017/10/25,2
10043,2017/10/26,2
10043,2017/10/27,2
9025,2017/10/31,1
9025,2017/09/08,1
471,2017/09/23,1
9031,2017/09/23,1
9031,2017/09/30,1
9031,2017/12/02,1
9031,2017/11/01,2
9017,2017/09/30,1
9017,2017/10/01,1
9021,2017/09/30,1
5,2017/09/24,1
9020,2017/09/03,1
9020,2017/09/04,1
9020,2017/09/05,1
9020,2017/09/06,1
9020,2017/09/07,1
9020,2017/09/08,1
9020,2017/09/09,1
9020,2017/09/10,1
9020,2017/09/11,1
9020,2017/09/12,1
9020,2017/09/13,1
9020,2017/09/14,1
9020,2017/09/15,1
9020,2017/09/16,1
9020,2017/09/17,1
9020,2017/10/07,1
9020,2017/10/08,1
9020,2017/10/14,1
9020,2017/10/15,1
9020,2017/10/16,1
9020,2017/10/17,1
9020,2017/10/18,1
9020,2017/10/19,1
9020,2017/10/20,1
9020,2017/10/21,1
9020,2017/10/22,1
9020,2017/10/23,1
9020,2017/10/24,1
9020,2017/10/25,1
9020,2017/10/26,1
9020,2017/10/27,1
9020,2017/10/28,1
9020,2017/10/29,1
9020,2017/10/30,1
9020,2017/10/31,1
9020,2017/11/01,1
9020,2017/11/02,1
9020,2017/11/03,1
9020,2017/11/04,1
9020,2017/11/05,1
9020,2017/11/06,1
9020,2017/11/07,1
9020,2017/11/08,1
9020,2017/11/09,1
9020,2017/11/10,1
9020,2017/11/11,1
9020,2017/11/12,1
9020,2017/11/13,1
9020,2017/11/14,1
9020,2017/11/15,1
9020,2017/11/16,1
9020,2017/11/17,1
9020,2017/11/18,1
9020,2017/11/19,1
9020,2017/11/20,1
9020,2017/11/21,1
9020,2017/11/22,1
9020,2017/11/23,1
9020,2017/11/24,1
9020,2017/11/25,1
9020,2017/11/26,1
9020,2017/11/27,1
9020,2017/11/28,1
9020,2017/11/29,1
9020,2017/11/30,1
9020,2017/12/01,1
9020,2017/12/02,1
9020,2017/09/30,2
9020,2017/09/23,2
9020,2017/09/24,2
9020,2017/10/02,2
9020,2017/10/03,2
9020,2017/10/04,2
9020,2017/10/05,2
9020,2017/10/06,2
9020,2017/10/09,2
9020,2017/10/10,2
9020,2017/10/11,2
9020,2017/10/12,2
9020,2017/10/13,2
9024,2017/09/30,2
9024,2017/09/23,2
9024,2017/09/24,2
9022,2017/09/30,2
9022,2017/09/23,2
9022,2017/09/24,2
9015,2017/11/01,2
9015,2017/09/23,2
9015,2017/09/30,2
9015,2017/10/21,2
9015,2017/10/28,2
9016,2017/09/03,1
9016,2017/09/04,1
9016,2017/09/05,1
9016,2017/09/06,1
9016,2017/09/07,1
9016,2017/09/08,1
9016,2017/09/09,1
9016,2017/09/10,1
9016,2017/09/11,1
9016,2017/09/12,1
9016,2017/09/13,1
9016,2017/09/14,1
9016,2017/09/15,1
9016,2017/09/16,1
9016,2017/09/17,1
9016,2017/10/07,1
9016,2017/10/08,1
9016,2017/10/14,1
9016,2017/10/15,1
9016,2017/10/16,1
9016,2017/10/17,1
9016,2017/10/18,1
9016,2017/10/19,1
9016,2017/10/20,1
9016,2017/10/21,1
9016,2017/10/22,1
9016,2017/10/23,1
9016,2017/10/24,1
9016,2017/10/25,1
9016,2017/10/26,1
9016,2017/10/27,1
9016,2017/10/28,1
9016,2017/10/29,1
9016,2017/10/30,1
9016,2017/10/31,1
9016,2017/11/01,1
9016,2017/11/02,1
9016,2017/11/03,1
9016,2017/11/04,1
9016,2017/11/05,1
9016,2017/11/06,1
9016,2017/11/07,1
9016,2017/11/08,1
9016,2017/11/09,1
9016,2017/11/10,1
9016,2017/11/11,1
9016,2017/11/12,1
9016,2017/11/13,1
9016,2017/11/14,1
9016,2017/11/15,1
9016,2017/11/16,1
9016,2017/11/17,1
9016,2017/11/18,1
9016,2017/11/19,1
9016,2017/11/20,1
9016,2017/11/21,1
9016,2017/11/22,1
9016,2017/11/23,1
9016,2017/11/24,1
9016,2017/11/25,1
9016,2017/11/26,1
9016,2017/11/27,1
9016,2017/11/28,1
9016,2017/11/29,1
9016,2017/11/30,1
9016,2017/12/01,1
9016,2017/12/02,1
9016,2017/09/23,2
9016,2017/09/24,2
9016,2017/09/30,2
9016,2017/10/01,2
9016,2017/10/02,2
9016,2017/10/03,2
9016,2017/10/04,2
9016,2017/10/05,2
9016,2017/10/06,2
9016,2017/10/09,2
9016,2017/10/10,2
9016,2017/10/11,2
9016,2017/10/12,2
9016,2017/10/13,2
9019,2017/11/01,1
9019,2017/09/23,2
9019,2017/09/24,2
9019,2017/09/30,2
9019,2017/10/01,2
9012,2017/11/01,2
9012,2017/09/23,2
9012,2017/09/30,2
9028,2017/09/24,2
9029,2017/09/23,2
9029,2017/09/30,2
9033,2017/11/01,1
9033,2017/09/23,2
9033,2017/09/30,2
9030,2017/09/24,2
9027,2017/10/31,2
9027,2017/09/30,2
9027,2017/09/23,2
9027,2017/09/24,2
13724,2017/11/01,1
13724,2017/09/03,1
13724,2017/09/10,1
9011,2017/11/01,2
9011,2017/09/23,2
9011,2017/09/30,2
9023,2017/11/01,2
9023,2017/10/09,2
9023,2017/10/10,2
9023,2017/10/11,2
9023,2017/10/12,2
9023,2017/10/13,2
9034,2017/11/01,1
9034,2017/10/22,2
9034,2017/10/29,2
10055,2017/10/31,2
10055,2017/11/01,2
731,2017/09/03,1
9667,2017/10/31,1
10057,2017/09/23,2
10057,2017/09/30,2
10053,2017/09/03,1
10053,2017/09/09,1
10053,2017/09/10,1
10053,2017/09/16,1
10053,2017/09/17,1
10053,2017/10/07,1
10053,2017/10/08,1
10053,2017/10/14,1
10053,2017/10/15,1
10053,2017/11/25,1
10053,2017/11/26,1
10053,2017/12/02,1
10053,2017/09/24,1
10053,2017/10/01,1
9035,2017/11/01,1
1363,2017/09/23,2
1363,2017/09/24,2
9013,2017/11/01,1
9013,2017/09/24,2
9013,2017/10/01,2
9042,2017/09/08,1
9042,2017/09/09,1
9042,2017/09/10,1
9042,2017/10/28,1
9042,2017/10/29,1
9042,2017/09/15,1
9042,2017/09/03,1
9049,2017/10/28,1
9049,2017/09/09,1
9044,2017/10/16,1
9044,2017/10/17,1
9044,2017/10/18,1
9044,2017/10/19,1
9044,2017/10/20,1
9044,2017/10/23,1
9044,2017/10/24,1
9044,2017/10/25,1
9044,2017/10/26,1
9044,2017/10/27,1
9044,2017/09/16,1
9044,2017/09/17,1
9044,2017/09/30,2
9041,2017/10/16,1
9041,2017/10/17,1
9041,2017/10/18,1
9041,2017/10/19,1
9041,2017/10/20,1
9041,2017/10/23,1
9041,2017/10/24,1
9041,2017/10/25,1
9041,2017/10/26,1
9041,2017/10/27,1
9041,2017/09/16,1
9041,2017/09/17,1
9050,2017/10/09,2
9050,2017/10/10,2
9050,2017/10/11,2
9050,2017/10/12,2
9050,2017/10/13,2
9050,2017/09/30,2
9050,2017/09/23,2
9050,2017/09/24,2
9039,2017/09/03,1
9056,2017/09/30,2
