Louroux-de-Bouble,N,O,707000,1.0,Louroux-de-Bouble,Allier,46.2240808309, 2.98488616243
St-Bonnet-de-Rochefort,N,O,707000,1.0,St-Bonnet-de-Rochefort,Allier,46.1484242665, 3.13962845989
Gannat,O,O,707000,1.0,Gannat,Allier,46.0976178635, 3.20486521975
La Bouble,N,O,709000,1.0,St-Éloy-les-Mines,Puy-de-Dôme,46.1570449223, 2.82628870406
Laqueuille,O,O,711000,1.0,St-Julien-Puy-Lavèze,Puy-de-Dôme,45.647048414, 2.70485350517
Pontgibaud,N,O,711000,1.0,Pontgibaud,Puy-de-Dôme,45.8209429776, 2.84579480912
Brignac,N,O,713000,1.0,Royères,Haute-Vienne,45.863767732, 1.44062182348
Naussac,N,O,718000,1.0,Naussac,Aveyron,44.5170627606, 2.10405795787
Brive-la-Gaillarde,O,O,718000,1.0,Brive-la-Gaillarde,Corrèze,45.152365548, 1.5278745899
Turenne,N,O,718000,1.0,Turenne,Corrèze,45.0378312292, 1.60074292694
St-Denis-près-Martel,N,O,718000,1.0,St-Denis-lès-Martel,Lot,44.9457180381, 1.66649586093
Floirac (Lot),N,O,718000,1.0,Floirac,Lot,44.9130382934, 1.65349202288
Figeac,N,O,718000,1.0,Figeac,Lot,44.6037872492, 2.03782039028
Cordes-Vindrac,O,O,718000,1.0,Vindrac-Alayrac,Tarn,44.0678103927, 1.89966653902
Gaillac,O,O,718000,1.0,Gaillac,Tarn,43.9065248411, 1.89557848693
Lisle-sur-Tarn,N,O,718000,1.0,Lisle-sur-Tarn,Tarn,43.8570209896, 1.80846379372
St-Sulpice (Tarn),N,O,718000,1.0,St-Sulpice,Tarn,43.7751040383, 1.68052645955
Laroquebrou,N,O,719000,1.0,Laroquebrou,Cantal,44.9640726575, 2.19286125951
Vayrac,N,O,719000,1.0,Vayrac,Lot,44.9501283436, 1.70636922026
Bretenoux-Biars,O,O,719000,1.0,Biars-sur-Cère,Lot,44.9275320134, 1.84412778269
Le Rouget,N,O,720000,1.0,St-Mamet-la-Salvetat,Cantal,44.8566203268, 2.23548284989
La Capelle-Viescamp,N,O,720000,1.0,Lacapelle-Viescamp,Cantal,44.9199832607, 2.26620482371
Figeac,N,O,720000,1.0,Figeac,Lot,44.6037872492, 2.03782039028
St-Georges-de-Luzençon,N,O,722000,1.0,St-Georges-de-Luzençon,Aveyron,44.0660535811, 2.98352024001
Engayresque,N,N,722000,1.0,Sévérac-le-Château,Aveyron,44.2505730645, 3.06474450052
Sées,N,O,430000,1.0,Sées,Orne,48.599909634, 0.166272035491
Surdon,O,O,430000,1.0,Le Château-d'Almenêches,Orne,48.6650148511, 0.134545606272
Vivoin-Beaumont,N,O,430000,1.0,Vivoin,Sarthe,48.2301989907, 0.14490857862
Alençon,O,O,432000,1.0,Alençon,Orne,48.4339402042, 0.0991464020626
Rennes,O,O,441000,1.0,Rennes,Ille-et-Vilaine,48.1031158257, -1.67288128566
Chevaigné,N,O,441000,1.0,Chevaigné,Ille-et-Vilaine,48.2090598765, -1.63092557959
Dingé,N,O,441000,1.0,Dingé,Ille-et-Vilaine,48.3507076721, -1.68583203126
Lannion,N,O,446000,1.0,Lannion,Côte-d'Armor,48.7272261581, -3.46036227214
Roscoff,N,O,447000,1.0,Roscoff,Finistère,48.7206488633, -3.98283581323
Écouflant,O,O,450000,1.0,Écouflant,Maine-et-Loire,47.5036774032, -0.519612346086
Le Mans,O,O,450000,1.0,Le Mans,Sarthe,47.9949627836, 0.19373767762
Pontchâteau,N,O,459300,1.0,Pontchâteau,Loire-Atlantique,47.4363076119, -2.08838349015
Gennes-Longuefuye,O,N,460000,1.0,Longuefuye,Mayenne,47.8733060852, -0.6192379114
Pau,O,O,650000,1.0,Pau,Pyrénées-Atlantiques,43.2914678185, -0.369564399783
Morcenx,O,O,652000,1.0,Morcenx,Landes,44.033980529, -0.908365475271
Ygos,N,O,652000,1.0,Ygos-St-Saturnin,Landes,43.9782838262, -0.736194651569
Cazères-sur-l'Adour,N,N,652000,1.0,Cazères-sur-l'Adour,Landes,43.7653521101, -0.316558699102
Barcelonne-du-Gers,N,N,652000,1.0,Aire-sur-l'Adour,Landes,43.7041023128, -0.234332574125
Croix-d'Hins,N,O,655000,1.0,Marcheprime,Gironde,44.709874303, -0.815110201088
Morcenx,O,O,655000,1.0,Morcenx,Landes,44.033980529, -0.908365475271
Rion-des-Landes,N,N,655000,1.0,Rion-des-Landes,Landes,43.9178593795, -0.91768849017
Labouheyre,N,O,655000,1.0,Labouheyre,Landes,44.2105871323, -0.921092755274
Puyoô,O,O,656000,1.0,Puyoô,Pyrénées-Atlantiques,43.5244513148, -0.910254569723
Le Teich,N,O,657000,1.0,Le Teich,Gironde,44.632350113, -1.02560772937
La Teste,O,O,657000,1.0,La Teste-de-Buch,Gironde,44.6371117442, -1.14281177681
Cambo-les-Bains,N,O,660000,1.0,Cambo-les-Bains,Pyrénées-Atlantiques,43.365557932, -1.39668241872
Pont-Noblia,N,O,660000,1.0,Bidarray,Pyrénées-Atlantiques,43.2680292777, -1.3450062765
St-Étienne-de-Baïgorry,N,N,661000,1.0,St-Étienne-de-Baïgorry,Pyrénées-Atlantiques,43.1748935081, -1.34490912282
Pau,O,O,664000,1.0,Pau,Pyrénées-Atlantiques,43.2914678185, -0.369564399783
La Croix-du-Prince,N,O,664000,1.0,Jurançon,Pyrénées-Atlantiques,43.2858094505, -0.37899127785
Gan,N,O,664000,1.0,Gan,Pyrénées-Atlantiques,43.2342906465, -0.391462765103
Buzy-en-Béarn,N,O,664000,1.0,Buzy,Pyrénées-Atlantiques,43.1482182336, -0.455839308386
Bedous,N,N,664000,1.0,Bedous,Pyrénées-Atlantiques,42.9952018206, -0.60395694472
Lannemezan,O,O,667000,1.0,Lannemezan,Hautes-Pyrénées,43.1141749477, 0.387712963411
Labarthe-Avezac,O,N,667000,1.0,Avezac-Prat-Lahitte,Hautes-Pyrénées,43.0823006509, 0.361662204816
Mont-Louis-La Cabanasse,N,O,669000,1.0,La Cabanasse,Pyrénées-Orientales,42.5019641947, 2.11322804006
Font-Romeu-Odeillo-Via,N,O,669000,1.0,Font-Romeu-Odeillo-Via,Pyrénées-Orientales,42.4912170372, 2.03850411647
Err,N,O,669000,1.0,Err,Pyrénées-Orientales,42.4427671824, 2.02888924964
Ur-les-Escaldes,N,O,669000,1.0,Ur,Pyrénées-Orientales,42.4574712117, 1.94046699689
Béna-Fanès,N,O,669000,1.0,Enveitg,Pyrénées-Orientales,42.4579761899, 1.91698194595
Olette-Canaveilles-les-Bains,N,O,669000,1.0,Olette,Pyrénées-Orientales,42.5546606166, 2.27201185939
Ax-les-Thermes,N,O,672000,1.0,Ax-les-Thermes,Ariège,42.724771435, 1.83346662621
Mérens-les-Vals,N,O,672000,1.0,Mérens-les-Vals,Ariège,42.6593645683, 1.8373366163
L'Hospitalet-près-l'Andorre,N,O,672000,1.0,L'Hospitalet-près-l'Andorre,Ariège,42.589502398, 1.80002684037
Varilhes,N,O,672000,1.0,Varilhes,Ariège,43.0415050085, 1.62843237178
St-Paul-St-Antoine,N,N,672000,1.0,St-Paul-de-Jarrat,Ariège,42.9193477777, 1.64061341621
Vénerque-le-Vernet,N,O,672000,1.0,Vernet,Haute-Garonne,43.4333180756, 1.42589914314
Auterive,N,O,672000,1.0,Auterive,Haute-Garonne,43.348892896, 1.46858983084
Cintegabelle,O,O,672000,1.0,Cintegabelle,Haute-Garonne,43.3052452697, 1.52056503731
Porta,N,O,672000,1.0,Porta,Pyrénées-Orientales,42.5217504457, 1.8219590098
Alet-les-Bains,N,O,676000,1.0,Alet-les-Bains,Aude,42.9972745073, 2.25199805204
Caudiès,O,N,676000,1.0,Caudiès-de-Fenouillèdes,Pyrénées-Orientales,42.8106399508, 2.37308034623
Portbou,N,O,677000,1.0,Port-Bou,Étranger,42.427054488, 3.15726098738
Banyuls-sur-Mer,N,O,677000,1.0,Banyuls-sur-Mer,Pyrénées-Orientales,42.4828909213, 3.124865814
Ria,N,O,679000,1.0,Ria-Sirach,Pyrénées-Orientales,42.6032340521, 2.39048376421
Elne,N,O,680000,1.0,Elne,Pyrénées-Orientales,42.5971934896, 2.96348305071
Céret,N,N,680000,1.0,Céret,Pyrénées-Orientales,42.4948964278, 2.72796875538
Les Bordes,N,N,682000,1.0,Les Bordes,Loiret,47.8113196061, 2.39872465856
Cerdon-du-Loiret,N,N,682000,1.0,Cerdon,Loiret,47.6346037969, 2.35971148338
Vennecy,N,N,686000,1.0,Vennecy,Loiret,47.9433551484, 2.05001119024
St-Denis-Jargeau,O,N,687000,1.0,St-Denis-de-l'Hôtel,Loiret,47.8738790489, 2.1292998837
St-Satur (Cher),N,N,689000,1.0,St-Satur,Cher,0.0,0.0
Mehun-sur-Yèvre,N,O,690000,1.0,Mehun-sur-Yèvre,Cher,47.1394093505, 2.20722071313
Savigny-en-Septaine,N,N,690000,1.0,Savigny-en-Septaine,Cher,47.0495261591, 2.58319839003
Avord,O,O,690000,1.0,Avord,Cher,47.0348134859, 2.65255053093
Montluçon-Eau,O,N,695000,1.0,Montluçon,Allier,46.3616853513, 2.59196436972
La Ville-Gozet,N,O,695000,1.0,Montluçon,Allier,46.3497895675, 2.59178241638
Montluçon-Ville,O,O,695000,1.0,Montluçon,Allier,46.3376723777, 2.59619645862
Ardentes,N,N,696000,1.0,Ardentes,Indre,46.739874604, 1.8232127769
Boussac,N,N,699000,1.0,Boussac,Creuse,46.3487180247, 2.2249662117
Cransac,O,O,701000,1.0,Cransac,Aveyron,44.5227844174, 2.27232339539
Guéret,O,O,702000,1.0,Guéret,Creuse,46.1742333621, 1.87937254645
St-Sulpice-Laurière,O,O,702000,1.0,St-Sulpice-Laurière,Haute-Vienne,46.048582555, 1.47358586603
Guéret,O,O,704000,1.0,Guéret,Creuse,46.1742333621, 1.87937254645
Chamblet,N,O,705000,1.0,Chamblet,Allier,46.3134249909, 2.69955162091
Gouttières,N,O,709000,1.0,Gouttières,Puy-de-Dôme,46.078222261, 2.79111146363
St-Gervais-Châteauneuf,N,O,709000,1.0,St-Gervais-d'Auvergne,Puy-de-Dôme,46.030385387, 2.80797689626
St-Sauves,N,N,710000,1.0,St-Sauves-d'Auvergne,Puy-de-Dôme,45.6200891477, 2.70598133924
Bourg-Lastic-Messeix,N,O,711000,1.0,Messeix,Puy-de-Dôme,45.6276253209, 2.56000392344
St-Ours-les-Roches,O,N,711000,1.0,St-Ours,Puy-de-Dôme,45.8337881935, 2.9084427532
Volvic,O,O,711000,1.0,Volvic,Puy-de-Dôme,45.8647300503, 3.00342466059
Clermont-Ferrand,O,O,711000,1.0,Clermont-Ferrand,Puy-de-Dôme,45.7784990496, 3.10037919673
Felletin,O,O,712000,1.0,Felletin,Creuse,45.886502409, 2.16945619509
La Celle-Corrèze,N,O,713000,1.0,Lacelle,Corrèze,45.6412722586, 1.82649066481
Pérols,N,O,713000,1.0,Pérols-sur-Vézère,Corrèze,45.5848044914, 1.9776872266
St-Denis-des-Murs,N,O,713000,1.0,St-Denis-des-Murs,Haute-Vienne,45.7890772545, 1.55111544373
Châteauneuf-Bujaleuf,N,O,713000,1.0,Neuvic-Entier,Haute-Vienne,45.7593787503, 1.64531808814
Meymac,N,O,716000,1.0,Meymac,Corrèze,45.5300299969, 2.16369786129
Toulouse-Matabiau,N,O,718000,1.0,Toulouse,Haute-Garonne,43.6108524467, 1.45435483966
Les Quatre-Routes,N,O,718000,1.0,Les Quatre-Routes-du-Lot,Lot,44.9976666803, 1.64374172448
Gramat,N,O,718000,1.0,Gramat,Lot,44.7734691328, 1.72231617771
Assier,N,O,718000,1.0,Assier,Lot,44.6746712238, 1.86942904805
Tessonnières,O,O,718000,1.0,Gaillac,Tarn,43.9287437792, 1.93791287235
Lexos,O,O,718000,1.0,Varen,Tarn-et-Garonne,44.1421860699, 1.88630375049
Viescamp-sous-Jalles,N,O,719000,1.0,Viescamp-sous-Jalles,Cantal,44.9161710827, 2.29709975207
Lamativie,N,N,719000,1.0,Lamativie,Lot,44.9807060411, 2.0298299309
Aurillac,O,O,720000,1.0,Aurillac,Cantal,44.9212828724, 2.43620211123
Murat,O,O,720000,1.0,Murat,Cantal,45.1090558648, 2.86963236261
Massiac,N,O,720000,1.0,Massiac,Cantal,45.2537520438, 3.1964851225
Viazac,N,O,720000,1.0,Viazac,Lot,44.6437880048, 2.08906731035
Feignies,O,N,247000,1.0,Feignies,Nord,50.3061995809, 3.92211866783
Roye-sur-Matz,N,N,248000,1.0,Roye-sur-Matz,Oise,49.5939840176, 2.75643807032
Wambaix,N,O,250000,1.0,Wambaix,Nord,50.1338578425, 3.31123061275
Valenciennes,O,O,254000,1.0,Valenciennes,Nord,50.3623050457, 3.51563327282
St-Amand-les-Eaux,O,O,257000,1.0,St-Amand-les-Eaux,Nord,50.4417361169, 3.42157798126
Maulde-Mortagne,O,N,257000,1.0,Mortagne-du-Nord,Nord,50.4969484736, 3.44318486921
Aubigny-au-Bac,N,O,259000,2.0,Aubigny-au-Bac,Nord,50.2684749664, 3.15828444901
Flavy-le-Martel,O,O,261000,1.0,Flavy-le-Martel,Aisne,49.7187021301, 3.19074829012
Ham (Somme),O,O,261000,1.0,Muille-Villette,Somme,49.7395433714, 3.07095711942
Orchies,N,O,264000,1.0,Orchies,Nord,50.4762004059, 3.25247017642
Hirson-Écoles,N,O,267000,2.0,Hirson,Aisne,49.9293220832, 4.08600010606
Fretin (Nord),N,O,267000,1.0,Fretin,Nord,50.5600644953, 3.14966414182
Ennevelin,N,O,267000,1.0,Templeuve,Nord,50.5486112205, 3.15935226122
Avesnelles,N,O,267000,2.0,Avesnelles,Nord,50.1197755623, 3.94610482199
Orchies,N,O,268000,1.0,Orchies,Nord,50.4762004059, 3.25247017642
Genech,N,O,268000,1.0,Genech,Nord,50.5309197607, 3.22047948075
Roubaix-Wattrelos,O,N,268000,1.0,Roubaix,Nord,50.6905986643, 3.20393320272
Baisieux,O,O,269000,1.0,Baisieux,Nord,50.6185990048, 3.23469897268
Ostricourt,N,O,272000,1.0,Ostricourt,Nord,50.4450690573, 3.03258793225
Phalempin,N,O,272000,1.0,Phalempin,Nord,50.5146823397, 3.01998361471
Lille-Champ-de-Mars,O,N,272000,1.0,Ronchin,Nord,50.6154675498, 3.09102524626
Lille-Flandres,O,O,272000,1.0,Lille,Nord,50.636806, 3.071793
Creil,O,O,272000,1.0,Creil,Oise,49.264336965, 2.46933851337
Laigneville,N,O,272000,1.0,Laigneville,Oise,49.2932314346, 2.4490811102
Liancourt-Rantigny,N,O,272000,1.0,Rantigny,Oise,49.3251619, 2.44544154394
Paris-Nord,N,O,272000,1.0,Paris-10,Paris,48.8816419415, 2.35616002226
Paris-La Chapelle,N,N,272000,1.0,Paris-18,Paris,48.8993104474, 2.35438856301
Courcelles-le-Comte,N,O,272000,1.0,Courcelles-le-Comte,Pas-de-Calais,50.1692636124, 2.78803955479
Biache-St-Vaast,O,O,272000,1.0,Biache-St-Vaast,Pas-de-Calais,50.3162801094, 2.94099764493
Stade-de-France-St-Denis,N,O,272000,1.0,St-Denis,Seine-St-Denis,48.918640251, 2.34977250784
Ailly-sur-Noye,O,O,272000,1.0,Ailly-sur-Noye,Somme,49.7548653998, 2.364295001
Goussainville,O,O,272000,1.0,Goussainville,Val-d'Oise,49.0243528682, 2.4641450144
Les Noues,N,O,272000,1.0,Goussainville,Val-d'Oise,49.0334275381, 2.4785512628
Pont-de-la-Deule,O,O,272646,1.0,Raimbeaucourt,Nord,50.3976890326, 3.08494691986
Arras,O,O,274100,1.0,Arras,Pas-de-Calais,50.2864957665, 2.78196693428
Ostricourt,N,O,284000,2.0,Ostricourt,Nord,50.4450690573, 3.03258793225
Lens,O,O,284000,1.0,Lens,Pas-de-Calais,50.4269780676, 2.82721859091
Bauvin-Provin,N,O,285000,1.0,Provin,Nord,50.511673057, 2.90504075579
Marquillies,N,O,289000,1.0,Marquillies,Nord,50.5477083069, 2.86618094955
Loos-les-Lille,N,O,289000,1.0,Loos,Nord,50.6127400449, 3.01658077913
Calonne-Ricouart,N,O,289000,1.0,Calonne-Ricouart,Pas-de-Calais,50.4821264358, 2.48020320848
Sequedin,N,N,292000,1.0,Sequedin,Nord,50.6256480969, 2.98771266578
Lille-Délivrance,O,N,292000,1.0,Lille,Nord,50.6286454716, 2.99313709258
Ennetières-en-Weppes,N,N,293000,1.0,La Chapelle-d'Armentières,Nord,50.6503621206, 2.90917935611
Armentières,O,O,294000,1.0,Armentières,Nord,50.6804229073, 2.87755143216
Isbergues,O,O,294000,1.0,Isbergues,Pas-de-Calais,50.6147963459, 2.46323190985
Wardrecques,O,N,294000,1.0,Racquinghem,Pas-de-Calais,50.707843662, 2.36614310567
Bailleul (Nord),N,O,295000,1.0,Bailleul,Nord,50.7288874952, 2.73438631741
Strazeele,N,O,295000,1.0,Strazeele,Nord,50.7135017934, 2.63093511273
Hazebrouck,O,O,295000,1.0,Hazebrouck,Nord,50.7251674374, 2.54160846211
St-Omer (Pas-de-Calais),O,O,295000,1.0,St-Omer,Pas-de-Calais,50.7536919166, 2.26777459178
Ruminghem,N,O,295000,1.0,Ruminghem,Pas-de-Calais,50.8613446465, 2.1595891766
Audruicq,N,O,295000,1.0,Audruicq,Pas-de-Calais,50.8752823382, 2.07787702047
Nortkerque,N,O,295000,1.0,Nortkerque,Pas-de-Calais,50.8828829049, 2.02337959734
Marquette,N,O,296000,1.0,Marquette-lez-Lille,Nord,50.6724714375, 3.0508477635
Leffrinckoucke,O,N,300000,1.0,Leffrinckoucke,Nord,51.050913636, 2.43349008539
Thiennes,N,O,301000,1.0,Thiennes,Nord,50.6519195697, 2.47246419508
Coudekerque-Branche,O,O,301000,1.0,Coudekerque-Branche,Nord,51.0201766032, 2.37390054978
Dunkerque,O,O,301000,1.0,Dunkerque,Nord,51.0346454171, 2.36467890972
Avion,N,O,301000,1.0,Avion,Pas-de-Calais,50.4064177436, 2.83348213521
Liévin,N,O,301000,1.0,Liévin,Pas-de-Calais,50.4340818052, 2.77112574257
Lillers,O,O,301000,1.0,Lillers,Pas-de-Calais,50.5609795979, 2.47939339294
Dunkerque-Maritime-Mardyck,N,N,302506,1.0,Dunkerque,Nord,51.0110741413, 2.2667004456
Marck,O,N,304000,1.0,Marck,Pas-de-Calais,50.9454343544, 1.95245471018
Les Fontinettes,N,O,304000,1.0,Calais,Pas-de-Calais,50.940583808, 1.84996141063
Arras,O,O,307000,1.0,Arras,Pas-de-Calais,50.2864957665, 2.78196693428
Frévin-Capelle,N,O,307000,1.0,Frévin-Capelle,Pas-de-Calais,50.3472776136, 2.63335969526
St-Pol-sur-Ternoise,O,O,307000,1.0,St-Pol-sur-Ternoise,Pas-de-Calais,50.3790842507, 2.33817522422
Brimeux,N,O,308000,1.0,Brimeux,Pas-de-Calais,50.4470517356, 1.83149585313
Montreuil-sur-Mer,N,O,308000,1.0,Montreuil,Pas-de-Calais,50.4663734196, 1.7690179042
Attin-Garage,O,N,308000,1.0,Attin,Pas-de-Calais,50.4811078329, 1.7548680264
Wavrans,N,N,308000,1.0,Wavrans-sur-Ternoise,Pas-de-Calais,50.414460943, 2.30022706284
Hersin-Coupigny,N,N,309000,1.0,Hersin-Coupigny,Pas-de-Calais,50.4401328052, 2.66356540346
Bruay-en-Artois,N,N,309000,1.0,Bruay-la-Buissière,Pas-de-Calais,50.4699526746, 2.58995248525
Lumbres,O,N,310000,1.0,Lumbres,Pas-de-Calais,50.7006227689, 2.11965658504
Pont-Remy,N,O,311000,1.0,Pont-Remy,Somme,50.0472445823, 1.89893934587
Abbeville,O,O,311000,1.0,Abbeville,Somme,50.1019712053, 1.82429997932
Boulogne-Maritime,N,N,312311,1.0,Boulogne-sur-Mer,Pas-de-Calais,50.7249116093, 1.598336068
Boulogne-Tintelleries,N,O,314000,1.0,Boulogne-sur-Mer,Pas-de-Calais,50.7273190302, 1.6093352968
Marquise-Rinxent,O,O,314000,1.0,Rinxent,Pas-de-Calais,50.8053906552, 1.73151688135
Fréthun-lès-Calais,N,N,314000,1.0,Fréthun,Pas-de-Calais,50.9194191691, 1.82153238327
Calais-Maritime,N,N,314000,1.0,Calais,Pas-de-Calais,50.9606212418, 1.8633066944
Montsoult-Maffliers,N,O,315000,1.0,Montsoult,Val-d'Oise,49.0660249994, 2.32248854046
Cramoisy,N,O,316000,1.0,Cramoisy,Oise,49.2565389653, 2.40502126878
Heilles-Mouchy,N,O,316000,1.0,Heilles,Oise,49.3402230503, 2.2735683403
Soissons,O,O,317000,1.0,Soissons,Aisne,49.3690000793, 3.33836313795
Avrigny,O,N,317000,1.0,Avrigny,Oise,49.3911250968, 2.5792137436
Bailleul-sur-Thérain,O,N,317000,1.0,Bailleul-sur-Thérain,Oise,49.3927122569, 2.20806083574
Breteuil-Embranchement,O,O,319000,1.0,Bacouël,Oise,49.6266801633, 2.38423093417
Longroy-Gamaches,N,O,322000,1.0,Longroy,Seine-Maritime,49.9819883244, 1.55258673356
Abbeville,O,O,323000,1.0,Abbeville,Somme,50.1019712053, 1.82429997932
Acheux-Franleu,N,O,323000,1.0,Chépy,Somme,50.0824794101, 1.65717435073
Feuquerolles,N,O,323000,1.0,Feuquières-en-Vimeu,Somme,50.0648255209, 1.60533412166
Woincourt,N,O,323000,1.0,Woincourt,Somme,50.0587356832, 1.53715458048
Abancourt,N,O,325000,2.0,Abancourt,Oise,49.6855258188, 1.7744954144
Fontaine-Lavaganne,N,O,325000,1.0,Fontaine-Lavaganne,Oise,49.5959261838, 1.95783948855
Abancourt,N,O,325000,1.0,Abancourt,Oise,49.6855258188, 1.7744954144
Esches,N,O,325000,1.0,Esches,Oise,49.2124858188, 2.17061749328
Laboissière-le-Déluge,N,O,325000,1.0,Laboissière-en-Thelle,Oise,49.2884951506, 2.13616216667
Beauvais,O,O,325000,1.0,Beauvais,Oise,49.4263479971, 2.08871258283
Molsheim,O,O,111000,1.0,Molsheim,Bas-Rhin,48.5374686282, 7.50011758857
Dambach-la-Ville,N,O,111000,1.0,Dambach-la-Ville,Bas-Rhin,48.3215867313, 7.43582504927
Fegersheim-Lipsheim,N,O,115000,1.0,Lipsheim,Bas-Rhin,48.4908062716, 7.67232856446
Matzenheim,N,O,115000,1.0,Matzenheim,Bas-Rhin,48.3988336623, 7.61947499134
Lutterbach (Haut-Rhin),N,O,115000,1.0,Lutterbach,Haut-Rhin,47.7581016929, 7.27698261429
Rouffach,N,O,115000,1.0,Rouffach,Haut-Rhin,47.9602013201, 7.31264737041
Bollwiller,N,O,115000,1.0,Bollwiller,Haut-Rhin,47.8566331056, 7.2674896613
Wittelsheim,N,O,115000,1.0,Wittelsheim,Haut-Rhin,47.8168556502, 7.26428527769
Munster-Badischhof,N,O,119000,1.0,Munster,Haut-Rhin,48.0390819302, 7.15297248831
Luttenbach-près-Munster,N,O,119000,1.0,Luttenbach-près-Munster,Haut-Rhin,48.0353064714, 7.11884420235
Muhlbach-sur-Munster,N,O,119000,1.0,Muhlbach-sur-Munster,Haut-Rhin,48.024487314, 7.08763608299
Soultz (Haut-Rhin),N,N,122000,1.0,Soultz-Haut-Rhin,Haut-Rhin,47.889339101, 7.23237478616
Guebwiller,N,N,122000,1.0,Guebwiller,Haut-Rhin,47.906830574, 7.21779525387
Colmar,O,O,129000,1.0,Colmar,Haut-Rhin,48.0731722815, 7.34694339731
Lutterbach (Haut-Rhin),N,O,130000,1.0,Lutterbach,Haut-Rhin,47.7581016929, 7.27698261429
Vieux-Thann,O,O,130000,1.0,Vieux-Thann,Haut-Rhin,47.8053145306, 7.1205613968
Thann,O,O,130000,1.0,Thann,Haut-Rhin,47.8090515155, 7.1069688826
Willer-sur-Thur,N,O,130000,1.0,Willer-sur-Thur,Haut-Rhin,47.8428517157, 7.06907793543
Kruth,N,O,130000,1.0,Kruth,Haut-Rhin,47.9233911486, 6.96947292171
Graffenstaden,O,O,138000,1.0,Graffenstaden,Bas-Rhin,48.5329521571, 7.69004277318
Bénestroff,N,O,140000,1.0,Bénestroff,Moselle,48.9067562691, 6.7523189334
Kilstett,N,O,145000,1.0,Kilstett,Bas-Rhin,48.6795765531, 7.8551969993
Marienthal,N,O,146000,1.0,Haguenau,Bas-Rhin,48.7818411079, 7.82362260484
Walbourg,N,O,146000,1.0,Walbourg,Bas-Rhin,48.8859163608, 7.80932823604
Walbourg,N,O,153000,1.0,Walbourg,Bas-Rhin,48.8859163608, 7.80932823604
Reichshoffen-Usines,O,N,159000,1.0,Reichshoffen,Bas-Rhin,48.9194328397, 7.65243661702
Niederbronn-les-Bains,O,O,159000,1.0,Niederbronn-les-Bains,Bas-Rhin,48.9523438345, 7.63376157689
Schweighouse-sur-Moder,O,O,159000,1.0,Schweighouse-sur-Moder,Bas-Rhin,48.8287882013, 7.74261912762
Hargarten-Falck,N,N,159000,1.0,Falck,Moselle,49.2185454204, 6.63383185579
Petit-Réderching,N,O,159000,1.0,Petit-Réderching,Moselle,49.049436418, 7.29991611423
Rohrbach-lès-Bitche,N,O,159000,1.0,Rohrbach-lès-Bitche,Moselle,49.0553805067, 7.26378939744
Hundling,N,O,159000,1.0,Hundling,Moselle,49.1065704176, 6.9774672338
Mommenheim,N,O,161000,1.0,Mommenheim,Bas-Rhin,48.7556706097, 7.64250755197
Kalhausen,N,O,161000,1.0,Kalhausen,Moselle,49.0353114698, 7.1252501491
Brouviller-Lixheim,N,N,167000,1.0,Brouviller,Moselle,48.7658277494, 7.14928856873
Herbitzheim,N,O,169000,1.0,Herbitzheim,Bas-Rhin,49.0139107369, 7.08004423539
Kalhausen,N,O,169000,1.0,Kalhausen,Moselle,49.0353114698, 7.1252501491
Rémilly,O,O,172000,1.0,Rémilly,Moselle,49.014660941, 6.39434558655
Courcelles-sur-Nied,N,O,173000,1.0,Courcelles-sur-Nied,Moselle,49.0634888045, 6.31098907086
Hargarten-Falck,N,N,173000,1.0,Falck,Moselle,49.2185454204, 6.63383185579
Anzeling,N,O,174000,1.0,Anzeling,Moselle,49.2624167581, 6.45958640732
Hargarten-Falck,N,N,174000,1.0,Falck,Moselle,49.2185454204, 6.63383185579
Bouzonville,O,O,176000,1.0,Bouzonville,Moselle,49.2898736772, 6.52913917299
Anzeling,N,O,177000,1.0,Anzeling,Moselle,49.2624167581, 6.45958640732
Kuntzig,O,O,177000,1.0,Kuntzig,Moselle,49.3499375704, 6.23460219179
Basse-Ham,N,O,178000,1.0,Basse-Ham,Moselle,49.3805707975, 6.23489819567
Metz-Nord,N,O,180000,1.0,Metz,Moselle,49.1369753025, 6.16670057163
Walibi-Lorraine,N,O,180000,1.0,Maizières-lès-Metz,Moselle,49.2245405464, 6.15956724907
Fontoy,N,N,195000,1.0,Fontoy,Moselle,49.3555156814, 5.98976244319
Audun-le-Tiche,N,N,196000,1.0,Audun-le-Tiche,Moselle,49.4780789221, 5.95760117217
Lumes,N,O,204000,2.0,Lumes,Ardennes,49.7329815998, 4.78324056317
Margut-Fromy,O,N,204000,2.0,Fromy,Ardennes,49.5907095709, 5.25733284027
Audun-le-Roman,O,O,204000,2.0,Audun-le-Roman,Meurthe-et-Moselle,49.3665901566, 5.89146426861
Nouzonville,O,O,205000,1.0,Nouzonville,Ardennes,49.8125348634, 4.74225864454
Joigny-sur-Meuse,N,O,205000,1.0,Joigny-sur-Meuse,Ardennes,49.8330479249, 4.76779840721
Bogny-sur-Meuse,N,O,205000,1.0,Bogny-sur-Meuse,Ardennes,49.8588339298, 4.76270944436
Laifour,N,O,205000,1.0,Laifour,Ardennes,49.9109753314, 4.69217518777
Haybes,N,O,205000,1.0,Haybes,Ardennes,50.0119694058, 4.7055749138
Fépin,N,O,205000,1.0,Fépin,Ardennes,50.0237557557, 4.72581220133
Givet,O,O,205000,1.0,Givet,Ardennes,50.1409129295, 4.81781364446
